YYYYMMDD,YYYY.DECM,N(m),E(m),U(m),sig_n(mm),sig_e(mm),sig_u(mm)
2016-11-28,2016.9085,122.6,-249.8,-22.3,1.8,2.1,6.7
2016-11-29,2016.9112,122.8,-248.6,-23.3,2.1,2.4,7.8
2016-11-30,2016.9139,123.0,-248.0,-29.6,1.9,2.1,7.0
2016-12-01,2016.9167,119.2,-249.5,-23.0,2.0,2.2,7.3
2016-12-02,2016.9194,122.9,-246.7,-21.4,1.9,2.1,7.2
2016-12-03,2016.9221,121.2,-249.2,-25.0,2.1,2.4,7.2
2016-12-04,2016.9249,122.8,-248.9,-29.9,2.0,2.3,7.5
2016-12-05,2016.9276,123.1,-248.6,-24.3,1.9,2.1,7.3
2016-12-06,2016.9303,120.6,-248.3,-18.6,1.9,2.1,7.1
2016-12-07,2016.9331,120.5,-248.2,-21.7,2.1,2.4,7.3
2016-12-08,2016.9358,122.0,-249.1,-18.4,2.2,2.5,7.7
2016-12-09,2016.9385,123.6,-249.1,-13.8,1.9,2.2,6.9
2016-12-10,2016.9413,122.1,-247.8,-12.1,1.8,2.0,6.7
2016-12-11,2016.944,121.5,-247.9,-15.6,1.9,2.2,6.8
2016-12-12,2016.9467,120.2,-248.7,-13.8,2.1,2.2,7.0
2016-12-13,2016.9495,123.7,-249.3,-17.2,1.7,1.8,6.3
2016-12-14,2016.9522,122.6,-248.3,-15.5,1.8,2.0,6.6
2016-12-15,2016.9549,122.8,-247.5,-17.3,1.8,1.9,7.0
2016-12-16,2016.9577,121.7,-247.8,-10.0,1.9,2.1,7.0
2016-12-17,2016.9604,120.9,-246.5,-14.8,1.8,2.0,7.0
2016-12-18,2016.9631,121.8,-247.9,-13.6,1.9,2.2,7.7
2016-12-19,2016.9658,120.6,-247.3,-8.6,1.9,2.1,7.0
2016-12-20,2016.9686,123.7,-246.5,-13.7,1.8,1.9,6.6
2016-12-21,2016.9713,123.6,-247.5,-15.8,1.8,2.0,6.7
2016-12-22,2016.974,122.2,-245.8,-15.0,1.9,2.2,6.7
2016-12-23,2016.9768,122.6,-244.8,-6.6,1.9,2.1,7.0
2016-12-24,2016.9795,120.5,-247.2,-7.1,2.1,2.3,7.5
2016-12-25,2016.9822,119.5,-249.8,-13.05,2.2,2.4,7.8
2016-12-26,2016.985,120.3,-247.2,-19.0,2.2,2.5,8.1
2016-12-27,2016.9877,121.2,-247.0,-21.5,2.1,2.3,8.0
2016-12-28,2016.9904,122.4,-246.7,-19.6,1.9,2.0,6.7
2016-12-29,2016.9932,122.8,-245.5,-18.5,1.7,1.8,6.3
2016-12-30,2016.9959,123.1,-246.0,-11.9,1.7,1.9,6.5
2016-12-31,2016.9986,124.0,-245.0,-9.4,2.1,2.4,7.5
2017-01-01,2017.0014,121.7,-248.2,-16.2,2.1,2.4,7.5
2017-01-02,2017.0041,122.0,-246.6,-8.8,2.0,2.1,7.0
2017-01-03,2017.0068,123.0,-246.5,-10.5,1.9,2.0,7.1
2017-01-04,2017.0096,122.9,-246.8,-10.1,1.8,2.0,6.7
2017-01-05,2017.0123,121.4,-246.2,-12.0,2.1,2.3,7.1
2017-01-06,2017.0151,124.3,-248.5,-10.8,2.0,2.3,7.3
2017-01-07,2017.0178,123.6,-245.4,-9.4,1.8,2.1,6.7
2017-01-08,2017.0205,121.4,-244.8,-14.7,2.0,2.3,7.2
2017-01-09,2017.0233,120.0,-242.0,-14.1,2.1,2.4,7.9
2017-01-10,2017.026,122.3,-244.8,-14.8,1.9,2.2,7.2
2017-01-11,2017.0288,123.3,-245.2,-16.9,2.0,2.3,7.6
2017-01-12,2017.0315,121.4,-245.8,-3.4,2.1,2.5,7.7
2017-01-13,2017.0342,124.4,-243.7,-17.1,2.0,2.4,7.6
2017-01-14,2017.037,123.5,-244.5,-9.2,2.1,2.4,7.2
2017-01-15,2017.0397,125.6,-242.3,-14.2,2.1,2.4,7.4
2017-01-16,2017.0425,122.7,-239.2,-13.8,1.8,2.1,6.9
2017-01-17,2017.0452,123.5,-240.7,-15.6,1.9,2.3,7.4
2017-01-18,2017.0479,123.0,-242.3,-18.7,2.1,2.4,7.8
2017-01-19,2017.0507,121.2,-242.4,-14.6,1.9,2.2,7.1
2017-01-20,2017.0534,122.8,-243.9,-12.6,1.8,2.1,6.8
2017-01-21,2017.0562,119.9,-244.5,-19.3,1.9,2.3,6.9
2017-01-22,2017.0589,122.4,-243.5,-14.5,1.8,2.0,6.5
2017-01-23,2017.0616,122.9,-241.9,-14.9,2.0,2.3,7.2
2017-01-24,2017.0644,121.7,-242.4,-17.4,1.8,2.0,6.7
2017-01-25,2017.0671,121.9,-243.6,-19.8,1.8,2.0,6.5
2017-01-26,2017.0699,121.6,-243.8,-17.2,1.9,2.2,7.0
2017-01-27,2017.0726,123.5,-245.3,-11.2,1.9,2.2,7.0
2017-01-28,2017.0753,122.3,-243.5,-10.9,2.0,2.3,7.9
2017-01-29,2017.0781,122.2,-243.4,-12.1,1.8,2.1,6.7
2017-01-30,2017.0808,124.2,-244.8,-15.0,1.8,2.1,7.0
2017-01-31,2017.0836,122.1,-243.8,-8.4,2.0,2.2,7.1
2017-02-01,2017.0863,121.7,-242.6,-15.2,2.0,2.3,7.2
2017-02-02,2017.089,122.6,-243.5,-12.7,2.0,2.4,7.7
2017-02-03,2017.0918,123.8,-242.5,-9.6,1.8,2.1,6.8
2017-02-04,2017.0945,123.4,-241.5,-9.4,1.7,1.9,6.4
2017-02-05,2017.0973,122.5,-242.0,-9.67,2.0,2.2,6.6
2017-02-06,2017.1,123.1,-238.2,-9.93,1.9,2.1,6.8
2017-02-07,2017.1027,123.5,-240.9,-10.2,1.9,2.1,7.0
2017-02-08,2017.1055,122.4,-241.2,-11.0,1.8,2.1,6.8
2017-02-09,2017.1082,122.6,-239.9,-6.9,1.9,2.1,7.1
2017-02-10,2017.111,122.4,-237.3,-12.7,1.9,2.1,7.2
2017-02-11,2017.1137,123.5,-238.6,-15.3,1.9,2.2,7.2
2017-02-12,2017.1164,123.4,-241.1,-15.0,1.8,2.0,6.9
2017-02-13,2017.1192,122.6,-240.3,-9.0,2.0,2.2,7.2
2017-02-14,2017.1219,122.8,-243.2,-11.4,1.8,2.0,6.9
2017-02-15,2017.1247,122.7,-240.7,-10.8,1.9,2.1,6.8
2017-02-16,2017.1274,122.5,-242.2,-7.7,1.8,2.1,6.8
2017-02-17,2017.1301,123.6,-239.9,-7.2,1.9,2.1,6.6
2017-02-18,2017.1329,121.9,-241.2,-14.0,2.0,2.2,7.4
2017-02-19,2017.1356,122.8,-243.4,-8.1,2.1,2.4,7.5
2017-02-20,2017.1384,122.7,-241.9,-2.2,2.0,2.3,7.6
2017-02-21,2017.1411,121.9,-243.3,-10.9,1.8,2.1,7.1
2017-02-22,2017.1438,123.5,-237.2,-6.7,2.0,2.3,7.4
2017-02-23,2017.1466,122.1,-236.7,-5.9,2.0,2.3,7.8
2017-02-24,2017.1493,123.3,-237.8,-10.0,2.2,2.5,8.2
2017-02-25,2017.1521,126.0,-239.8,-7.7,2.0,2.2,7.3
2017-02-26,2017.1548,123.7,-238.6,-4.7,1.9,2.1,6.8
2017-02-27,2017.1575,124.4,-238.9,-4.5,2.0,2.3,7.6
2017-02-28,2017.1603,124.0,-240.1,-7.5,2.0,2.3,7.3
2017-03-01,2017.163,124.0,-239.4,-16.7,2.0,2.4,7.6
2017-03-02,2017.1658,122.6,-237.8,-10.3,2.0,2.2,7.3
2017-03-03,2017.1685,121.7,-239.5,-5.4,1.9,2.1,7.0
2017-03-04,2017.1712,123.8,-237.7,-4.2,2.2,2.5,8.2
2017-03-05,2017.174,125.4,-238.8,-12.1,1.9,2.1,7.5
2017-03-06,2017.1767,122.6,-239.7,-14.6,2.5,2.9,8.9
2017-03-07,2017.1795,123.4,-239.8,-7.3,2.1,2.4,7.6
2017-03-08,2017.1822,123.0,-239.4,-9.3,2.0,2.2,7.2
2017-03-09,2017.1849,121.1,-238.8,-7.6,1.8,2.0,7.0
2017-03-10,2017.1877,121.9,-238.3,-6.9,2.1,2.4,7.8
2017-03-11,2017.1904,122.2,-240.1,-2.3,2.1,2.4,7.4
2017-03-12,2017.1932,120.7,-242.4,-1.4,2.3,2.6,8.3
2017-03-13,2017.1959,123.1,-240.0,-5.2,2.0,2.2,7.6
2017-03-14,2017.1986,122.9,-240.4,-14.0,2.3,2.6,8.1
2017-03-15,2017.2014,125.7,-239.2,-13.7,2.1,2.3,7.6
2017-03-16,2017.2041,125.1,-239.3,-17.2,2.1,2.4,7.3
2017-03-17,2017.2068,126.0,-240.2,-14.5,2.0,2.2,7.5
2017-03-18,2017.2096,123.4,-239.6,-11.7,2.6,2.9,8.9
2017-03-19,2017.2123,124.5,-239.0,-15.2,2.3,2.5,8.3
2017-03-20,2017.2151,123.4,-238.2,-16.4,2.1,2.3,7.3
2017-03-21,2017.2178,124.8,-240.8,-14.0,2.3,2.5,8.8
2017-03-22,2017.2205,124.4,-241.1,-15.4,2.1,2.4,7.7
2017-03-23,2017.2233,122.8,-239.0,-18.7,2.1,2.3,7.6
2017-03-24,2017.226,126.2,-240.3,-7.1,2.5,2.9,9.5
2017-03-25,2017.2288,125.9,-240.2,-8.7,2.4,2.7,8.5
2017-03-26,2017.2315,121.7,-238.2,-19.2,2.2,2.5,7.9
2017-03-27,2017.2342,124.1,-240.0,-13.5,2.1,2.4,7.7
2017-03-28,2017.237,122.8,-239.8,-11.9,2.1,2.4,8.1
2017-03-29,2017.2397,124.1,-239.1,-2.8,2.4,2.7,9.0
2017-03-30,2017.2425,123.4,-239.4,-9.3,2.2,2.6,7.8
2017-03-31,2017.2452,121.8,-238.8,-8.9,2.1,2.3,7.8
2017-04-01,2017.2479,123.2,-237.7,-8.5,1.9,2.4,7.3
2017-04-02,2017.2507,122.2,-238.4,-8.4,2.4,2.7,8.6
2017-04-03,2017.2534,122.4,-237.4,-2.4,2.2,2.6,8.3
2017-04-04,2017.2562,123.2,-242.0,1.6,2.1,2.4,8.0
2017-04-05,2017.2589,122.4,-240.1,-6.9,2.3,2.6,8.4
2017-04-06,2017.2616,122.8,-241.9,-1.3,2.0,2.2,7.6
2017-04-07,2017.2644,122.2,-241.8,3.1,2.2,2.5,8.2
2017-04-08,2017.2671,131.3,-245.3,0.8,2.6,3.0,10.2
2017-04-09,2017.2699,125.3,-238.2,10.4,2.3,2.5,9.1
2017-04-10,2017.2726,126.0,-234.3,9.5,2.5,2.8,9.4
2017-04-11,2017.2753,125.0,-237.5,0.6,2.4,2.6,9.2
2017-04-12,2017.2781,126.1,-238.1,6.1,2.2,2.4,7.9
2017-04-13,2017.2808,122.2,-241.1,1.1,2.6,2.9,9.5
2017-04-14,2017.2836,123.4,-241.4,6.5,2.4,2.8,9.1
2017-04-15,2017.2863,124.2,-241.4,9.8,2.2,2.6,8.5
2017-04-16,2017.289,123.8,-239.8,-4.3,1.9,2.2,7.1
2017-04-17,2017.2918,123.8,-239.7,-0.8,2.2,2.5,8.0
2017-04-18,2017.2945,122.5,-240.1,-1.3,2.0,2.3,7.6
2017-04-19,2017.2973,121.5,-238.9,-4.6,2.1,2.4,7.8
2017-04-20,2017.3,122.1,-237.6,-5.2,2.2,2.4,8.4
2017-04-21,2017.3027,122.0,-237.0,-4.9,2.2,2.4,8.3
2017-04-22,2017.3055,117.5,-237.8,-6.0,2.1,2.3,7.8
2017-04-23,2017.3082,120.6,-238.5,-9.7,2.1,2.5,7.9
2017-04-24,2017.311,120.8,-238.0,-6.2,2.4,2.8,8.8
2017-04-25,2017.3137,123.2,-237.4,-9.3,2.5,2.9,9.0
2017-04-26,2017.3164,122.9,-239.0,-18.9,2.6,2.9,9.3
2017-04-27,2017.3192,120.3,-239.0,-11.6,2.2,2.5,8.8
2017-04-28,2017.3219,120.6,-237.6,-11.1,2.4,2.7,9.0
2017-04-29,2017.3247,122.1,-242.2,-4.2,2.3,2.6,8.5
2017-04-30,2017.3274,119.9,-239.4,-2.1,2.4,2.7,9.0
2017-05-01,2017.3301,121.8,-235.0,-8.4,2.2,2.5,8.5
2017-05-02,2017.3329,122.7,-236.6,-5.5,2.4,2.9,9.2
2017-05-03,2017.3356,122.3,-237.3,-13.6,1.8,2.1,7.0
2017-05-04,2017.3384,122.0,-237.7,-3.8,2.4,2.8,9.4
2017-05-05,2017.3411,122.3,-237.8,-12.4,2.4,2.7,9.8
2017-05-06,2017.3438,122.2,-234.8,-3.8,2.2,2.4,8.5
2017-05-07,2017.3466,122.5,-238.4,-10.9,2.2,2.5,8.3
2017-05-08,2017.3493,121.3,-235.0,-6.7,2.6,2.9,9.9
2017-05-09,2017.3521,119.7,-235.0,-3.4,2.4,2.8,9.3
2017-05-10,2017.3548,120.3,-236.2,-16.9,2.3,2.7,8.9
2017-05-11,2017.3575,120.8,-235.4,-6.7,2.1,2.4,8.6
2017-05-12,2017.3603,119.7,-234.2,-13.3,2.4,2.9,8.8
2017-05-13,2017.363,120.8,-233.4,-2.8,2.1,2.3,8.2
2017-05-14,2017.3658,121.1,-235.2,-10.4,2.1,2.3,7.9
2017-05-15,2017.3685,120.4,-233.8,-7.4,1.8,2.1,7.0
2017-05-16,2017.3712,120.1,-235.1,-10.7,2.0,2.2,7.4
2017-05-17,2017.374,119.3,-233.1,-8.8,2.0,2.3,7.5
2017-05-18,2017.3767,118.6,-233.6,-10.4,2.1,2.4,7.8
2017-05-19,2017.3795,119.3,-231.9,-7.3,2.1,2.3,8.2
2017-05-20,2017.3822,119.7,-232.3,2.6,2.4,2.9,9.1
2017-05-21,2017.3849,118.5,-231.2,0.2,2.1,2.4,8.2
2017-05-22,2017.3877,119.1,-234.0,-1.9,2.1,2.4,8.1
2017-05-23,2017.3904,119.1,-232.3,-11.8,2.3,2.6,9.1
2017-05-24,2017.3932,116.7,-232.6,-13.0,2.5,2.9,9.1
2017-05-25,2017.3959,119.9,-231.9,-7.4,2.3,2.6,8.8
2017-05-26,2017.3986,117.2,-233.1,-8.7,2.0,2.3,7.3
2017-05-27,2017.4014,118.2,-232.8,-11.7,1.9,2.1,7.3
2017-05-28,2017.4041,117.0,-232.6,-10.3,1.9,2.1,7.4
2017-05-29,2017.4068,116.3,-230.0,-4.3,2.3,2.7,8.2
2017-05-30,2017.4096,117.9,-230.3,-8.9,2.2,2.4,8.1
2017-05-31,2017.4123,116.3,-233.3,-10.2,2.1,2.4,8.2
2017-06-01,2017.4151,116.8,-231.1,-10.3,2.6,3.0,9.9
2017-06-02,2017.4178,119.3,-233.5,-3.2,2.6,2.9,10.6
2017-06-03,2017.4205,118.4,-232.5,-2.6,2.4,2.8,9.4
2017-06-04,2017.4233,118.5,-232.0,-1.1,2.4,2.6,9.1
2017-06-05,2017.426,118.2,-229.1,-7.4,2.5,2.9,9.4
2017-06-06,2017.4288,117.7,-230.0,-9.1,2.6,3.1,9.9
2017-06-07,2017.4315,118.4,-228.0,6.1,2.5,2.9,9.0
2017-06-08,2017.4342,114.9,-229.7,3.4,2.7,3.1,10.1
2017-06-09,2017.437,117.3,-232.2,-2.3,2.1,2.3,8.4
2017-06-10,2017.4397,117.8,-228.9,3.4,2.4,2.7,9.8
2017-06-11,2017.4425,115.8,-231.1,-2.3,2.7,3.1,9.7
2017-06-12,2017.4452,115.9,-231.2,-2.0,2.8,2.9,11.2
2017-06-13,2017.4479,117.5,-230.5,-6.0,2.3,2.7,8.3
2017-06-14,2017.4507,116.5,-232.3,-0.5,2.1,2.2,7.9
2017-06-15,2017.4534,114.4,-228.7,7.7,2.1,2.3,8.3
2017-06-16,2017.4562,118.6,-228.8,-9.5,2.1,2.3,8.2
2017-06-17,2017.4589,116.0,-230.1,-2.7,2.2,2.4,8.5
2017-06-18,2017.4616,118.3,-229.0,-8.3,2.3,2.6,8.6
2017-06-19,2017.4644,115.7,-228.9,-2.4,2.3,2.5,9.3
2017-06-20,2017.4671,116.7,-230.1,-7.1,1.9,2.1,6.9
2017-06-21,2017.4699,116.8,-229.1,-8.1,2.5,2.9,9.1
2017-06-22,2017.4726,115.2,-227.6,-4.9,2.3,2.6,8.8
2017-06-23,2017.4753,116.1,-231.1,-3.4,2.2,2.5,8.4
2017-06-24,2017.4781,117.0,-228.8,-9.4,2.7,2.9,9.2
2017-06-25,2017.4808,116.5,-229.1,-10.8,2.1,2.3,8.2
2017-06-26,2017.4836,116.8,-227.1,-3.8,2.3,2.7,8.7
2017-06-27,2017.4863,116.7,-228.4,-12.6,1.9,2.1,7.2
2017-06-28,2017.489,116.5,-227.9,-6.5,2.3,2.6,8.6
2017-06-29,2017.4918,116.9,-227.1,-12.8,2.1,2.4,7.9
2017-06-30,2017.4945,116.2,-227.6,-3.2,2.2,2.5,8.8
2017-07-01,2017.4973,116.2,-227.8,-5.2,2.3,2.6,8.3
2017-07-02,2017.5,115.9,-226.6,-5.6,2.2,2.4,8.1
2017-07-03,2017.5027,114.7,-225.2,-14.3,2.3,2.6,7.9
2017-07-04,2017.5055,115.5,-227.9,-9.3,2.0,2.2,7.7
2017-07-05,2017.5082,116.5,-225.2,-13.5,2.3,2.6,8.9
2017-07-06,2017.511,113.3,-227.6,-4.5,2.6,3.0,9.4
2017-07-07,2017.5137,113.6,-225.5,-9.6,2.4,2.8,8.7
2017-07-08,2017.5164,114.9,-227.3,-9.8,2.3,2.8,8.2
2017-07-09,2017.5192,113.7,-226.0,-10.8,2.2,2.6,7.9
2017-07-10,2017.5219,115.2,-230.3,-12.1,2.1,2.3,8.4
2017-07-11,2017.5247,114.7,-228.0,-13.8,2.3,2.6,9.1
2017-07-12,2017.5274,115.1,-225.0,-14.9,2.0,2.2,7.6
2017-07-13,2017.5301,113.7,-225.9,-15.82,2.5,2.9,7.88
2017-07-14,2017.5329,115.9,-227.1,-16.75,2.8,3.1,8.15
2017-07-15,2017.5356,114.7,-228.7,-17.68,3.1,3.6,8.42
2017-07-16,2017.5384,115.9,-226.3,-18.6,2.3,2.6,8.7
2017-07-17,2017.5411,117.5,-226.1,-24.4,3.0,3.4,11.6
2017-07-18,2017.5438,113.4,-227.6,-20.1,2.1,2.3,8.0
2017-07-19,2017.5466,115.5,-227.2,-17.3,2.4,2.6,9.9
2017-07-20,2017.5493,114.9,-228.1,-20.7,2.3,2.4,9.0
2017-07-21,2017.5521,114.2,-226.7,-17.1,2.1,2.3,8.0
2017-07-22,2017.5548,114.0,-225.8,-23.1,2.3,2.6,8.5
2017-07-23,2017.5575,111.8,-226.0,-13.9,2.1,2.3,7.8
2017-07-24,2017.5603,114.7,-227.3,-19.4,2.1,2.3,7.6
2017-07-25,2017.563,113.9,-227.9,-20.3,2.5,2.8,9.1
2017-07-26,2017.5658,114.0,-226.2,-7.1,2.5,2.9,10.1
2017-07-27,2017.5685,112.8,-226.5,-25.4,2.9,3.4,11.6
2017-07-28,2017.5712,114.0,-226.4,-16.7,2.8,3.0,10.4
2017-07-29,2017.574,113.4,-226.5,-19.1,2.8,3.0,10.4
2017-07-30,2017.5767,113.9,-223.8,-20.0,2.7,2.9,10.4
2017-07-31,2017.5795,112.2,-225.9,-15.2,2.2,2.4,8.7
2017-08-01,2017.5822,113.1,-226.5,-18.3,2.8,3.0,11.2
2017-08-02,2017.5849,112.5,-226.9,-12.1,2.7,2.9,11.0
2017-08-03,2017.5877,111.3,-224.1,-14.8,2.5,2.8,9.8
2017-08-04,2017.5904,111.0,-226.6,-18.4,2.4,2.7,9.6
2017-08-05,2017.5932,112.3,-223.5,-12.3,3.4,3.7,11.5
2017-08-06,2017.5959,114.8,-226.0,-23.6,2.3,2.5,9.2
2017-08-07,2017.5986,112.6,-226.8,-17.5,2.1,2.2,8.1
2017-08-08,2017.6014,112.8,-224.6,-19.3,2.6,2.9,8.7
2017-08-09,2017.6041,112.7,-226.3,-21.4,2.6,2.9,9.2
2017-08-10,2017.6068,115.2,-225.1,-23.3,1.8,2.0,7.0
2017-08-11,2017.6096,114.5,-224.7,-18.1,2.3,2.6,8.6
2017-08-12,2017.6123,112.9,-224.6,-20.5,2.7,3.1,9.7
2017-08-13,2017.6151,114.2,-224.4,-23.9,2.4,2.6,9.1
2017-08-14,2017.6178,112.9,-223.5,-18.5,2.2,2.5,8.5
2017-08-15,2017.6205,112.3,-222.8,-18.3,2.3,2.6,9.05
2017-08-16,2017.6233,111.7,-223.5,-18.1,2.8,3.1,9.6
2017-08-17,2017.626,110.5,-224.3,-27.1,2.8,2.9,10.4
2017-08-18,2017.6288,111.1,-223.3,-25.6,3.0,3.3,10.3
2017-08-19,2017.6315,112.3,-223.5,-32.3,2.4,2.9,9.0
2017-08-20,2017.6342,110.5,-221.2,-24.7,2.5,2.8,8.9
2017-08-21,2017.637,112.0,-222.8,-29.8,2.2,2.5,8.6
2017-08-22,2017.6397,113.2,-223.1,-26.9,2.0,2.1,7.9
2017-08-23,2017.6425,114.0,-222.6,-24.0,2.9,3.2,11.5
2017-08-24,2017.6452,111.9,-226.5,-12.6,2.4,2.7,8.7
2017-08-25,2017.6479,111.8,-224.1,-17.3,2.2,2.5,8.6
2017-08-26,2017.6507,112.0,-222.7,-19.4,2.2,2.4,8.8
2017-08-27,2017.6534,112.1,-220.6,-26.1,2.3,2.6,8.4
2017-08-28,2017.6562,112.2,-221.9,-25.0,2.4,2.6,9.5
2017-08-29,2017.6589,111.6,-223.2,-23.8,2.1,2.3,8.3
2017-08-30,2017.6616,110.2,-222.3,-24.9,2.4,2.6,9.9
2017-08-31,2017.6644,109.9,-219.2,-22.1,2.2,2.4,8.2
2017-09-01,2017.6671,112.2,-222.0,-23.0,2.5,2.6,8.9
2017-09-02,2017.6699,111.0,-222.6,-20.1,2.3,2.5,8.5
2017-09-03,2017.6726,112.0,-220.0,-23.5,3.3,3.4,10.5
2017-09-04,2017.6753,111.2,-222.0,-20.2,2.4,2.5,8.6
2017-09-05,2017.6781,111.1,-224.2,-21.0,2.9,3.1,10.9
2017-09-06,2017.6808,110.9,-221.4,-18.9,2.2,2.4,7.8
2017-09-07,2017.6836,110.5,-220.4,-28.8,2.8,3.0,9.3
2017-09-08,2017.6863,112.4,-219.8,-24.7,2.6,2.8,9.0
2017-09-09,2017.689,112.6,-221.9,-27.2,2.4,2.6,8.6
2017-09-10,2017.6918,112.3,-220.0,-23.4,2.4,2.7,8.5
2017-09-11,2017.6945,112.5,-220.6,-22.2,2.3,2.6,8.3
2017-09-12,2017.6973,112.0,-221.1,-27.9,2.0,2.0,7.4
2017-09-13,2017.7,113.8,-221.8,-32.3,3.0,3.1,9.8
2017-09-14,2017.7027,111.5,-220.6,-27.5,2.3,2.4,8.9
2017-09-15,2017.7055,112.8,-223.6,-19.9,2.3,2.5,9.1
2017-09-16,2017.7082,109.9,-222.8,-29.4,2.4,2.5,9.0
2017-09-17,2017.711,109.0,-221.0,-31.7,2.4,2.6,8.1
2017-09-18,2017.7137,110.0,-221.7,-22.7,2.3,2.4,8.2
2017-09-19,2017.7164,109.8,-219.2,-25.2,2.2,2.4,8.0
2017-09-20,2017.7192,111.5,-220.4,-23.4,2.1,2.3,8.2
2017-09-21,2017.7219,110.7,-220.7,-21.9,2.2,2.4,8.4
2017-09-22,2017.7247,109.7,-221.0,-23.9,2.1,2.2,8.0
2017-09-23,2017.7274,112.0,-220.5,-21.8,2.1,2.3,8.0
2017-09-24,2017.7301,109.4,-219.6,-21.9,2.4,2.5,8.4
2017-09-25,2017.7329,112.8,-218.9,-22.7,2.2,2.5,8.0
2017-09-26,2017.7356,110.1,-217.1,-24.6,2.3,2.6,8.9
2017-09-27,2017.7384,112.5,-220.4,-19.3,2.3,2.6,9.2
2017-09-28,2017.7411,109.6,-219.7,-29.6,2.5,2.7,10.0
2017-09-29,2017.7438,110.8,-217.2,-22.2,2.4,2.8,8.9
2017-09-30,2017.7466,111.1,-219.4,-18.0,2.3,2.6,8.3
2017-10-01,2017.7493,113.0,-220.2,-17.0,2.3,2.7,8.3
2017-10-02,2017.7521,110.9,-220.3,-22.9,2.4,2.8,9.2
2017-10-03,2017.7548,110.6,-221.1,-26.1,2.7,3.0,10.7
2017-10-04,2017.7575,111.2,-217.4,-15.7,2.4,2.7,9.4
2017-10-05,2017.7603,111.0,-218.8,-23.7,2.4,2.8,9.2
2017-10-06,2017.763,110.4,-218.7,-22.7,2.0,2.2,7.6
2017-10-07,2017.7658,111.1,-220.6,-21.2,2.2,2.5,8.5
2017-10-08,2017.7685,111.4,-219.2,-24.3,2.3,2.5,8.5
2017-10-09,2017.7712,109.7,-218.5,-23.7,2.2,2.4,8.1
2017-10-10,2017.774,110.1,-217.6,-19.7,2.5,2.8,9.8
2017-10-11,2017.7767,108.7,-217.2,-19.8,2.2,2.5,7.9
2017-10-12,2017.7795,108.9,-217.1,-23.3,2.2,2.4,8.2
2017-10-13,2017.7822,108.0,-217.9,-25.4,2.0,2.2,7.4
2017-10-14,2017.7849,108.1,-217.9,-20.2,2.2,2.5,8.6
2017-10-15,2017.7877,108.7,-218.2,-16.9,2.5,2.7,9.2
2017-10-16,2017.7904,109.1,-218.5,-20.7,1.9,2.1,6.9
2017-10-17,2017.7932,108.1,-219.6,-24.4,2.1,2.2,7.5
2017-10-18,2017.7959,107.8,-218.8,-27.2,2.2,2.3,7.9
2017-10-19,2017.7986,109.0,-217.4,-30.0,2.2,2.3,8.3
2017-10-20,2017.8014,106.8,-215.2,-22.2,2.3,2.5,8.2
2017-10-21,2017.8041,108.8,-219.0,-27.2,2.2,2.4,8.4
2017-10-22,2017.8068,108.9,-219.4,-26.75,2.6,2.8,8.9
2017-10-23,2017.8096,106.9,-219.7,-26.3,2.3,2.6,9.4
2017-10-24,2017.8123,105.7,-215.4,-28.5,2.3,2.5,8.7
2017-10-25,2017.8151,107.7,-216.8,-26.2,2.1,2.4,7.7
2017-10-26,2017.8178,103.8,-214.9,-20.1,2.0,2.2,7.8
2017-10-27,2017.8205,106.5,-217.5,-29.6,1.8,2.0,6.8
2017-10-28,2017.8233,107.5,-215.8,-28.3,1.9,2.1,7.1
2017-10-29,2017.826,107.5,-217.4,-28.7,1.9,2.1,7.0
2017-10-30,2017.8288,108.4,-217.6,-23.6,1.8,2.1,7.0
2017-10-31,2017.8315,108.6,-216.3,-26.0,2.1,2.3,7.5
2017-11-01,2017.8342,108.3,-214.9,-15.9,2.1,2.4,7.7
2017-11-02,2017.837,109.0,-215.7,-17.6,2.2,2.4,8.7
2017-11-03,2017.8397,109.5,-216.2,-22.2,1.9,2.1,7.1
2017-11-04,2017.8425,108.0,-217.6,-28.8,1.7,1.8,6.2
2017-11-05,2017.8452,108.3,-216.4,-27.4,1.9,2.1,6.7
2017-11-06,2017.8479,108.5,-218.2,-25.1,2.1,2.3,7.5
2017-11-07,2017.8507,107.9,-216.3,-24.5,2.3,2.5,8.2
2017-11-08,2017.8534,107.5,-215.8,-18.2,2.1,2.4,7.5
2017-11-09,2017.8562,106.5,-216.8,-17.6,2.1,2.4,8.0
2017-11-10,2017.8589,105.6,-215.8,-12.6,2.1,2.3,7.9
2017-11-11,2017.8616,106.0,-213.6,-13.9,2.0,2.3,7.0
2017-11-12,2017.8644,108.0,-214.9,-14.8,1.9,2.2,7.1
2017-11-13,2017.8671,107.8,-215.6,-19.9,1.8,2.0,6.7
2017-11-14,2017.8699,107.2,-216.4,-21.1,2.1,2.3,7.6
2017-11-15,2017.8726,108.0,-215.5,-16.0,2.1,2.3,7.7
2017-11-16,2017.8753,107.5,-219.1,-8.3,2.0,2.2,7.5
2017-11-17,2017.8781,107.4,-217.2,-27.0,2.2,2.5,8.2
2017-11-18,2017.8808,107.3,-211.7,-6.1,2.1,2.4,7.7
2017-11-19,2017.8836,106.0,-215.3,-18.4,1.9,2.1,7.4
2017-11-20,2017.8863,102.6,-216.5,-15.2,2.1,2.4,7.7
