YYYYMMDD,YYYY.DECM,N(m),E(m),U(m),sig_n(mm),sig_e(mm),sig_u(mm)
2013-11-20,2013.8863,191.4,-323.8,-12.1,2.1,2.5,7.3
2013-11-21,2013.889,192.6,-321.7,-8.4,2.1,2.4,7.0
2013-11-22,2013.8918,191.7,-322.1,-14.6,2.1,2.4,7.0
2013-11-23,2013.8945,191.9,-320.3,-14.6,2.1,2.4,7.2
2013-11-24,2013.8973,192.2,-321.8,-7.9,2.1,2.5,7.1
2013-11-25,2013.9,190.8,-320.3,-9.6,2.0,2.3,6.9
2013-11-26,2013.9027,190.6,-321.6,-8.0,2.0,2.3,7.3
2013-11-27,2013.9055,190.2,-321.2,-10.9,1.9,2.2,6.9
2013-11-28,2013.9082,190.1,-322.4,-10.9,1.9,2.1,6.7
2013-11-29,2013.911,191.4,-320.7,-7.3,1.9,2.3,6.9
2013-11-30,2013.9137,190.3,-320.4,-11.0,2.1,2.5,7.5
2013-12-01,2013.9164,188.3,-320.3,-13.7,2.1,2.5,7.8
2013-12-02,2013.9192,191.2,-321.2,-7.4,1.9,2.2,6.6
2013-12-03,2013.9219,190.8,-321.2,-5.4,1.9,2.3,7.1
2013-12-04,2013.9247,190.4,-321.9,-8.9,1.9,2.2,6.8
2013-12-05,2013.9274,191.3,-319.9,-10.1,1.7,2.1,6.6
2013-12-06,2013.9301,191.3,-321.4,-7.0,1.7,2.0,6.5
2013-12-07,2013.9329,192.0,-319.9,-9.2,1.9,2.4,6.7
2013-12-08,2013.9356,190.0,-320.7,-9.7,1.8,2.3,6.6
2013-12-09,2013.9384,192.2,-319.9,-7.5,1.8,2.4,6.9
2013-12-10,2013.9411,190.3,-321.6,-9.9,2.0,2.5,7.1
2013-12-11,2013.9438,189.7,-316.8,-4.3,1.9,2.4,7.0
2013-12-12,2013.9466,190.4,-318.2,0.0,1.8,2.2,6.7
2013-12-13,2013.9493,190.4,-320.4,-3.5,1.9,2.3,6.85
2013-12-14,2013.9521,193.5,-318.4,-7.0,2.0,2.5,7.0
2013-12-15,2013.9548,192.5,-316.8,-17.5,2.1,2.4,7.4
2013-12-16,2013.9575,190.9,-316.8,-11.8,1.9,2.3,6.5
2013-12-17,2013.9603,190.5,-318.2,-9.1,1.8,2.2,6.3
2013-12-18,2013.963,192.2,-319.0,-9.2,1.7,2.1,6.0
2013-12-19,2013.9658,190.7,-319.3,-9.7,1.8,2.2,6.4
2013-12-20,2013.9685,191.7,-317.8,-13.8,1.9,2.3,6.7
2013-12-21,2013.9712,191.2,-318.5,-7.5,1.9,2.4,6.7
2013-12-22,2013.974,190.4,-318.9,-4.3,1.9,2.4,6.7
2013-12-23,2013.9767,189.6,-318.1,-7.4,1.9,2.3,6.7
2013-12-24,2013.9795,191.5,-318.2,-5.7,1.7,2.1,6.3
2013-12-25,2013.9822,190.5,-318.7,-4.6,1.8,2.4,6.5
2013-12-26,2013.9849,190.7,-317.8,-6.2,1.8,2.2,6.3
2013-12-27,2013.9877,191.4,-318.0,-7.3,1.9,2.4,6.8
2013-12-28,2013.9904,188.6,-319.6,-4.45,1.9,2.3,6.85
2013-12-29,2013.9932,189.8,-318.2,-1.6,1.9,2.4,6.9
2013-12-30,2013.9959,191.6,-316.8,-3.6,1.7,2.0,6.4
2013-12-31,2013.9986,190.6,-318.0,-4.9,1.9,2.2,6.9
2014-01-01,2014.0014,189.7,-317.1,-0.5,1.8,2.1,6.8
2014-01-02,2014.0041,190.0,-320.4,-3.7,1.9,2.4,7.0
2014-01-03,2014.0068,190.2,-318.5,-2.7,1.8,2.4,6.7
2014-01-04,2014.0096,190.5,-316.7,1.6,1.8,2.3,6.8
2014-01-05,2014.0123,189.5,-317.6,2.6,1.8,2.3,6.7
2014-01-06,2014.0151,189.0,-317.0,-1.0,2.0,2.4,7.4
2014-01-07,2014.0178,191.1,-314.7,-2.8,1.9,2.4,6.8
2014-01-08,2014.0205,189.7,-314.5,-3.9,1.9,2.4,6.5
2014-01-09,2014.0233,191.4,-316.1,-5.6,1.7,2.1,6.4
2014-01-10,2014.026,191.5,-316.9,3.4,2.0,2.4,7.5
2014-01-11,2014.0288,189.7,-316.0,-1.5,1.9,2.4,7.1
2014-01-12,2014.0315,189.3,-314.9,-9.0,1.9,2.4,6.6
2014-01-13,2014.0342,189.6,-316.1,-8.3,1.8,2.3,6.8
2014-01-14,2014.037,188.8,-313.5,-11.6,1.8,2.3,6.6
2014-01-15,2014.0397,188.8,-314.9,-7.1,1.9,2.4,6.9
2014-01-16,2014.0425,188.8,-313.4,-8.0,2.0,2.6,7.3
2014-01-17,2014.0452,189.5,-315.1,-6.7,2.0,2.5,7.2
2014-01-18,2014.0479,189.1,-314.6,-11.8,1.7,2.0,6.2
2014-01-19,2014.0507,189.7,-312.6,-9.2,1.9,2.4,7.0
2014-01-20,2014.0534,188.1,-312.4,-10.7,2.0,2.4,6.7
2014-01-21,2014.0562,189.0,-315.0,-7.6,2.1,2.6,7.2
2014-01-22,2014.0589,189.7,-314.6,-5.0,1.7,2.1,6.4
2014-01-23,2014.0616,188.5,-318.2,-7.0,2.1,2.7,7.5
2014-01-24,2014.0644,189.2,-315.8,-0.9,1.9,2.4,6.8
2014-01-25,2014.0671,189.5,-314.6,-1.6,1.7,2.1,6.5
2014-01-26,2014.0699,187.9,-315.0,-6.0,1.9,2.3,6.6
2014-01-27,2014.0726,191.0,-315.9,-1.6,1.7,2.2,6.5
2014-01-28,2014.0753,187.6,-315.3,-9.5,1.9,2.3,6.7
2014-01-29,2014.0781,191.1,-315.5,-4.9,1.8,2.2,6.7
2014-01-30,2014.0808,191.2,-316.2,-6.7,1.8,2.3,6.9
2014-01-31,2014.0836,190.2,-315.2,-4.3,1.9,2.4,6.9
2014-02-01,2014.0863,192.7,-314.9,-3.7,1.8,2.4,6.7
2014-02-02,2014.089,192.1,-316.6,-4.5,1.9,2.5,7.0
2014-02-03,2014.0918,191.4,-315.4,-1.8,1.9,2.3,6.8
2014-02-04,2014.0945,191.9,-314.5,2.3,1.8,2.3,6.7
2014-02-05,2014.0973,192.1,-309.8,-1.3,2.0,2.5,7.1
2014-02-06,2014.1,193.4,-314.2,-1.8,2.2,2.7,7.3
2014-02-07,2014.1027,192.3,-313.8,-0.9,2.3,3.0,7.25
2014-02-08,2014.1055,193.8,-318.4,-0.0,1.9,2.4,7.2
2014-02-09,2014.1082,190.4,-313.6,-11.3,1.9,2.3,7.4
2014-02-10,2014.111,192.9,-313.2,-2.5,2.1,2.6,7.8
2014-02-11,2014.1137,190.6,-312.0,-9.9,2.0,2.4,7.4
2014-02-12,2014.1164,192.8,-313.6,-5.4,2.0,2.5,7.4
2014-02-13,2014.1192,191.4,-313.3,-6.9,1.9,2.3,6.9
2014-02-14,2014.1219,193.1,-314.5,-13.2,2.1,2.5,7.6
2014-02-15,2014.1247,188.5,-310.4,-3.5,2.2,2.7,8.2
2014-02-16,2014.1274,191.7,-313.5,-10.3,1.8,2.1,6.5
2014-02-17,2014.1301,193.6,-312.6,-8.9,2.1,2.6,7.4
2014-02-18,2014.1329,193.4,-316.0,-14.8,2.4,3.1,8.8
2014-02-19,2014.1356,190.5,-315.2,-13.0,1.9,2.4,6.8
2014-02-20,2014.1384,190.6,-315.1,-9.7,2.1,2.6,7.1
2014-02-21,2014.1411,190.4,-313.5,-8.0,1.9,2.3,6.9
2014-02-22,2014.1438,189.9,-313.9,-10.6,1.9,2.3,7.1
2014-02-23,2014.1466,192.5,-315.1,-5.2,2.2,2.9,8.0
2014-02-24,2014.1493,191.7,-313.4,-13.0,2.0,2.8,7.4
2014-02-25,2014.1521,193.7,-313.8,-15.5,2.0,2.7,7.6
2014-02-26,2014.1548,189.4,-314.5,-14.9,2.0,2.6,7.5
2014-02-27,2014.1575,192.5,-316.1,-7.3,2.2,2.8,8.2
2014-02-28,2014.1603,192.9,-309.9,-15.9,2.3,3.3,8.5
2014-03-01,2014.163,192.6,-314.3,-9.7,2.3,3.0,8.5
2014-03-02,2014.1658,190.3,-312.3,-6.5,2.3,2.9,8.0
2014-03-03,2014.1685,190.6,-314.0,-14.9,1.9,2.6,7.4
2014-03-04,2014.1712,190.8,-314.3,-14.7,2.1,2.8,7.6
2014-03-05,2014.174,192.6,-313.4,-8.9,2.4,3.5,8.7
2014-03-06,2014.1767,191.6,-315.6,-7.3,2.2,3.0,8.2
2014-03-07,2014.1795,192.5,-313.7,-7.1,2.4,3.3,8.7
2014-03-08,2014.1822,191.4,-313.6,-17.1,2.4,3.1,8.2
2014-03-09,2014.1849,190.8,-311.2,-10.5,2.1,2.6,7.7
2014-03-10,2014.1877,191.0,-314.4,-16.5,2.2,3.1,8.0
2014-03-11,2014.1904,188.6,-312.0,-8.0,1.9,2.4,7.4
2014-03-12,2014.1932,191.1,-316.3,-6.8,2.3,3.1,8.2
2014-03-13,2014.1959,192.0,-314.3,-9.7,2.0,2.7,7.5
2014-03-14,2014.1986,190.4,-310.0,-6.4,1.9,2.5,7.2
2014-03-15,2014.2014,189.4,-312.0,-16.9,2.2,3.0,8.2
2014-03-16,2014.2041,190.9,-312.8,-17.3,2.4,3.2,8.3
2014-03-17,2014.2068,190.3,-312.5,-15.4,2.1,2.6,7.5
2014-03-18,2014.2096,193.6,-312.8,-14.8,2.5,3.3,9.0
2014-03-19,2014.2123,190.9,-311.1,-9.1,2.4,3.2,8.5
2014-03-20,2014.2151,192.0,-310.4,-8.5,2.1,2.7,8.1
2014-03-21,2014.2178,188.5,-311.6,-17.0,2.4,3.3,8.6
2014-03-22,2014.2205,190.2,-311.1,-13.4,2.4,3.4,8.5
2014-03-23,2014.2233,190.9,-311.6,-9.2,2.2,2.9,7.4
2014-03-24,2014.226,187.2,-310.5,-8.9,1.9,2.5,7.1
2014-03-25,2014.2288,190.5,-308.7,-14.4,2.3,4.0,8.3
2014-03-26,2014.2315,190.1,-308.6,-1.3,2.2,3.1,8.1
2014-03-27,2014.2342,188.6,-309.9,-0.6,2.6,3.3,8.9
2014-03-28,2014.237,190.3,-312.7,-13.9,2.7,3.6,9.2
2014-03-29,2014.2397,189.0,-309.3,-8.0,2.5,3.3,8.6
2014-03-30,2014.2425,190.2,-309.6,2.2,2.6,3.4,9.4
2014-03-31,2014.2452,188.3,-309.7,-14.2,2.6,3.3,9.3
2014-04-01,2014.2479,190.5,-310.9,-4.2,2.5,3.3,8.9
2014-04-02,2014.2507,190.1,-310.9,-2.4,2.4,3.0,8.9
2014-04-03,2014.2534,190.5,-311.1,-2.2,2.3,3.1,8.4
2014-04-04,2014.2562,187.7,-308.7,-6.2,2.1,2.6,7.7
2014-04-05,2014.2589,190.5,-309.4,-8.9,2.4,3.2,8.2
2014-04-06,2014.2616,190.8,-309.2,-3.8,2.2,3.0,8.0
2014-04-07,2014.2644,190.8,-310.6,1.3,2.2,3.0,7.8
2014-04-08,2014.2671,189.5,-311.0,-3.4,2.1,2.6,7.6
2014-04-09,2014.2699,189.5,-309.9,-5.0,2.2,2.8,8.0
2014-04-10,2014.2726,190.6,-308.9,-4.9,2.3,3.1,8.1
2014-04-11,2014.2753,190.2,-308.7,-1.8,2.1,2.8,8.3
2014-04-12,2014.2781,186.3,-310.7,-0.7,2.1,2.6,7.9
2014-04-13,2014.2808,187.8,-310.4,-1.8,2.0,2.5,7.7
2014-04-14,2014.2836,189.7,-306.9,2.6,2.2,2.9,7.9
2014-04-15,2014.2863,190.5,-309.1,4.6,2.4,3.1,9.2
2014-04-16,2014.289,190.9,-308.6,-7.3,2.2,3.1,7.8
2014-04-17,2014.2918,190.9,-310.2,-4.7,2.5,3.8,9.4
2014-04-18,2014.2945,189.2,-307.8,-6.2,2.5,3.4,9.1
2014-04-19,2014.2973,191.3,-309.1,-3.1,2.2,3.2,8.3
2014-04-20,2014.3,188.2,-305.9,-10.6,2.2,2.8,8.6
2014-04-21,2014.3027,189.9,-305.4,-0.4,2.2,2.7,8.6
2014-04-22,2014.3055,187.1,-307.0,3.3,2.6,3.3,9.1
2014-04-23,2014.3082,190.1,-307.7,-1.1,2.6,3.4,9.1
2014-04-24,2014.311,191.6,-307.9,-1.1,2.2,2.8,8.5
2014-04-25,2014.3137,186.7,-309.7,-0.5,2.2,2.6,8.4
2014-04-26,2014.3164,190.1,-307.4,-3.8,2.7,3.5,9.5
2014-04-27,2014.3192,187.4,-308.9,-7.3,2.2,2.8,8.3
2014-04-28,2014.3219,187.4,-307.7,-9.6,2.6,3.2,9.2
2014-04-29,2014.3247,185.2,-310.7,-6.0,2.0,2.8,7.5
2014-04-30,2014.3274,188.9,-309.6,-2.4,2.4,3.3,9.0
2014-05-01,2014.3301,187.5,-310.1,-4.2,2.3,3.3,8.5
2014-05-02,2014.3329,187.3,-309.9,-7.25,2.6,3.1,8.7
2014-05-03,2014.3356,187.4,-308.8,-10.3,2.5,3.3,8.9
2014-05-04,2014.3384,186.9,-310.0,-9.8,2.3,3.2,8.7
2014-05-05,2014.3411,187.1,-306.4,-6.4,2.1,2.8,7.7
2014-05-06,2014.3438,185.3,-309.6,-7.1,2.0,2.4,7.6
2014-05-07,2014.3466,187.5,-307.5,-3.5,2.5,3.1,9.2
2014-05-08,2014.3493,185.0,-305.5,-3.9,2.3,2.8,7.6
2014-05-09,2014.3521,186.5,-308.3,-5.6,2.4,2.8,8.5
2014-05-10,2014.3548,185.3,-306.7,-3.6,2.3,2.9,8.6
2014-05-11,2014.3575,184.6,-308.5,-1.9,2.5,3.0,8.75
2014-05-12,2014.3603,186.5,-305.4,-0.2,2.4,2.9,8.9
2014-05-13,2014.363,184.7,-306.5,-0.3,2.4,3.2,9.0
2014-05-14,2014.3658,187.0,-305.9,-1.0,2.1,2.7,8.2
2014-05-15,2014.3685,187.2,-303.8,3.6,2.6,3.2,9.5
2014-05-16,2014.3712,188.7,-306.2,2.0,2.4,3.2,8.8
2014-05-17,2014.374,185.0,-309.0,0.6,2.2,2.8,8.6
2014-05-18,2014.3767,186.1,-305.8,3.3,2.6,3.5,9.2
2014-05-19,2014.3795,185.3,-306.6,2.4,2.6,3.6,9.3
2014-05-20,2014.3822,185.2,-307.0,5.9,2.3,2.8,8.6
2014-05-21,2014.3849,183.6,-305.9,6.2,2.1,2.7,8.4
2014-05-22,2014.3877,183.7,-303.5,5.4,2.4,3.1,9.3
2014-05-23,2014.3904,184.5,-306.1,1.7,2.4,3.0,9.0
2014-05-24,2014.3932,184.2,-306.5,5.8,2.3,2.9,9.0
2014-05-25,2014.3959,183.3,-305.8,-1.4,2.0,2.4,7.9
2014-05-26,2014.3986,185.0,-307.1,0.9,2.2,2.9,8.5
2014-05-27,2014.4014,184.5,-305.1,5.4,2.4,2.9,9.2
2014-05-28,2014.4041,181.3,-308.6,9.1,2.3,3.0,8.8
2014-05-29,2014.4068,182.9,-306.3,8.1,2.4,2.9,9.1
2014-05-30,2014.4096,181.2,-307.4,3.8,2.5,3.1,9.4
2014-05-31,2014.4123,183.6,-307.2,3.5,2.2,2.8,8.6
2014-06-01,2014.4151,181.1,-306.8,2.1,2.6,3.3,9.8
2014-06-02,2014.4178,183.2,-305.5,0.7,2.2,2.7,8.5
2014-06-03,2014.4205,181.0,-308.4,1.2,2.4,2.9,9.0
2014-06-04,2014.4233,182.9,-307.6,8.1,2.1,2.5,8.7
2014-06-05,2014.426,183.1,-307.8,-3.4,2.4,3.0,9.8
2014-06-06,2014.4288,183.6,-306.5,10.8,2.5,3.0,10.5
2014-06-07,2014.4315,181.8,-306.0,0.7,2.1,2.5,8.1
2014-06-08,2014.4342,183.3,-302.9,2.3,2.4,3.1,9.3
2014-06-09,2014.437,182.4,-306.9,-1.4,2.2,2.7,8.7
2014-06-10,2014.4397,184.8,-307.3,2.2,2.2,2.8,8.9
2014-06-11,2014.4425,184.9,-304.0,4.0,2.5,3.1,10.3
2014-06-12,2014.4452,181.4,-303.9,-0.8,2.7,3.4,10.3
2014-06-13,2014.4479,183.9,-304.1,-2.2,2.6,3.1,9.8
2014-06-14,2014.4507,184.4,-305.1,-3.6,2.3,2.9,9.3
2014-06-15,2014.4534,183.9,-305.6,-5.0,2.4,3.4,8.8
2014-06-16,2014.4562,182.8,-302.9,-2.6,2.5,3.5,8.25
2014-06-17,2014.4589,183.7,-305.2,-0.2,2.0,2.7,7.7
2014-06-18,2014.4616,184.8,-306.5,-7.0,2.2,2.8,8.4
2014-06-19,2014.4644,182.2,-304.0,-2.5,2.2,2.7,8.3
2014-06-20,2014.4671,183.2,-302.9,-6.4,2.2,3.0,8.3
2014-06-21,2014.4699,184.2,-304.3,-10.4,1.9,2.4,7.6
2014-06-22,2014.4726,183.2,-304.2,-8.2,2.5,3.4,9.4
2014-06-23,2014.4753,181.8,-303.4,-11.5,2.4,3.1,9.4
2014-06-24,2014.4781,184.0,-303.6,-2.1,2.1,2.5,7.8
2014-06-25,2014.4808,183.3,-305.1,-9.5,2.5,3.2,9.7
2014-06-26,2014.4836,181.7,-302.6,-12.6,2.3,3.0,9.0
2014-06-27,2014.4863,184.5,-303.4,-9.7,2.4,2.9,9.4
2014-06-28,2014.489,184.2,-304.2,-6.0,2.3,2.7,8.9
2014-06-29,2014.4918,183.9,-302.8,-7.2,2.0,2.4,7.6
2014-06-30,2014.4945,182.8,-303.4,-10.7,2.2,2.7,8.2
2014-07-01,2014.4973,183.4,-302.5,-16.2,2.1,2.7,8.3
2014-07-02,2014.5,183.3,-302.1,-3.8,2.3,3.1,8.6
2014-07-03,2014.5027,183.8,-303.0,-4.8,2.1,2.7,8.4
2014-07-04,2014.5055,184.0,-301.6,-6.7,2.6,3.4,9.3
2014-07-05,2014.5082,182.0,-303.6,-8.7,2.3,3.0,8.3
2014-07-06,2014.511,180.5,-301.5,-4.9,2.3,2.8,9.1
2014-07-07,2014.5137,181.0,-300.7,-10.9,2.5,3.4,9.4
2014-07-08,2014.5164,180.9,-301.9,-12.3,2.2,2.8,8.5
2014-07-09,2014.5192,181.4,-301.4,-13.4,2.6,3.4,10.3
2014-07-10,2014.5219,180.5,-301.3,-10.1,2.5,2.9,9.9
2014-07-11,2014.5247,182.6,-301.3,-10.9,2.5,3.5,9.3
2014-07-12,2014.5274,181.1,-305.1,-11.8,2.4,3.0,9.1
2014-07-13,2014.5301,183.8,-302.9,-10.7,2.2,2.7,8.3
2014-07-14,2014.5329,181.5,-302.3,-15.3,2.5,3.0,9.0
2014-07-15,2014.5356,182.2,-301.8,-5.6,2.3,2.9,8.4
2014-07-16,2014.5384,183.3,-302.0,-18.0,2.5,3.2,9.5
2014-07-17,2014.5411,181.2,-301.2,-4.2,2.5,3.3,9.5
2014-07-18,2014.5438,180.3,-301.6,-8.3,2.4,2.9,8.6
2014-07-19,2014.5466,179.1,-302.9,-8.3,2.1,2.5,8.1
2014-07-20,2014.5493,178.4,-302.7,-5.5,2.4,2.9,9.7
2014-07-21,2014.5521,178.6,-303.4,-9.1,2.3,2.7,8.8
2014-07-22,2014.5548,178.0,-302.1,-12.7,2.2,2.6,8.6
2014-07-23,2014.5575,176.7,-302.8,-14.1,2.7,3.2,9.6
2014-07-24,2014.5603,180.1,-303.2,-8.3,2.6,3.1,10.0
2014-07-25,2014.563,177.3,-299.2,-14.7,2.6,3.2,10.2
2014-07-26,2014.5658,178.2,-301.7,-11.1,2.5,3.0,9.9
2014-07-27,2014.5685,179.8,-302.5,-6.9,2.4,2.9,9.3
2014-07-28,2014.5712,180.2,-303.1,-16.8,2.4,3.2,9.1
2014-07-29,2014.574,180.1,-304.2,-17.55,2.4,3.0,9.15
2014-07-30,2014.5767,179.6,-303.8,-18.3,2.4,2.9,9.2
2014-07-31,2014.5795,180.4,-302.4,-10.6,2.1,2.8,8.0
2014-08-01,2014.5822,181.0,-301.7,-10.6,2.4,2.9,9.3
2014-08-02,2014.5849,180.2,-302.4,-17.8,2.2,2.7,8.4
2014-08-03,2014.5877,180.9,-303.2,-14.0,2.5,3.2,9.8
2014-08-04,2014.5904,179.8,-300.5,-15.1,2.3,2.8,9.0
2014-08-05,2014.5932,180.1,-299.5,-11.3,2.2,2.7,8.7
2014-08-06,2014.5959,177.5,-302.2,-10.3,2.5,3.0,10.2
2014-08-07,2014.5986,177.7,-304.3,-20.7,2.7,3.3,10.7
2014-08-08,2014.6014,180.4,-303.6,-10.4,2.2,2.8,8.5
2014-08-09,2014.6041,178.9,-299.9,-13.1,2.3,2.9,8.8
2014-08-10,2014.6068,178.2,-303.0,-10.4,2.3,2.9,8.1
2014-08-11,2014.6096,179.1,-301.9,-10.2,2.5,3.2,8.9
2014-08-12,2014.6123,177.8,-301.1,-12.5,2.2,2.7,8.7
2014-08-13,2014.6151,180.0,-299.7,-15.8,2.3,3.3,8.4
2014-08-14,2014.6178,179.9,-302.4,-13.3,1.9,2.2,7.2
2014-08-15,2014.6205,180.2,-299.4,-17.3,1.9,2.3,7.5
2014-08-16,2014.6233,180.1,-299.6,-13.5,2.1,2.6,8.1
2014-08-17,2014.626,180.2,-298.5,-16.6,2.2,2.7,8.1
2014-08-18,2014.6288,178.3,-300.5,-19.1,2.3,2.8,9.0
2014-08-19,2014.6315,178.4,-296.9,-15.6,2.4,3.1,9.1
2014-08-20,2014.6342,180.4,-298.2,-12.1,2.2,2.9,8.6
2014-08-21,2014.637,179.1,-297.4,-15.8,2.2,2.8,9.0
2014-08-22,2014.6397,178.1,-299.0,-19.1,2.2,2.8,8.4
2014-08-23,2014.6425,177.5,-297.6,-17.0,2.0,2.5,7.9
2014-08-24,2014.6452,180.0,-298.1,-20.4,2.1,2.6,8.1
2014-08-25,2014.6479,179.5,-299.9,-17.8,2.1,2.6,8.0
2014-08-26,2014.6507,182.0,-300.7,-19.7,2.1,2.7,8.5
2014-08-27,2014.6534,180.2,-298.4,-19.3,2.3,2.9,8.5
2014-08-28,2014.6562,178.9,-296.5,-16.8,2.5,3.2,9.1
2014-08-29,2014.6589,179.3,-299.3,-20.9,2.4,3.0,8.9
2014-08-30,2014.6616,179.7,-297.9,-19.6,2.4,3.1,8.7
2014-08-31,2014.6644,178.4,-297.7,-17.0,2.2,2.6,8.1
2014-09-01,2014.6671,176.6,-297.9,-16.8,2.3,2.8,9.0
2014-09-02,2014.6699,179.6,-300.9,-21.7,2.5,3.2,9.9
2014-09-03,2014.6726,177.2,-298.2,-18.7,2.4,2.9,9.5
2014-09-04,2014.6753,177.0,-294.9,-14.0,2.5,3.2,9.4
2014-09-05,2014.6781,174.5,-298.6,-12.2,2.7,3.4,9.6
2014-09-06,2014.6808,177.5,-298.1,-20.6,2.2,2.8,8.2
2014-09-07,2014.6836,177.2,-297.4,-13.7,2.4,3.2,9.4
2014-09-08,2014.6863,177.0,-300.2,-27.0,2.6,3.4,9.2
2014-09-09,2014.689,179.3,-298.5,-22.9,2.9,3.8,10.1
2014-09-10,2014.6918,178.8,-297.2,-18.3,2.2,2.8,8.3
2014-09-11,2014.6945,175.6,-294.8,-16.7,2.8,3.5,9.6
2014-09-12,2014.6973,176.9,-296.2,-20.7,2.4,2.9,8.8
2014-09-13,2014.7,177.4,-297.0,-16.1,2.5,3.0,8.8
2014-09-14,2014.7027,177.1,-297.9,-20.6,2.8,3.5,10.4
2014-09-15,2014.7055,178.2,-297.0,-17.7,2.7,3.5,9.8
2014-09-16,2014.7082,176.7,-299.8,-13.6,2.7,3.2,10.2
2014-09-17,2014.711,176.0,-296.7,-10.9,2.4,2.8,8.9
2014-09-18,2014.7137,175.6,-298.0,-23.1,2.1,2.4,7.7
2014-09-19,2014.7164,176.5,-294.2,-23.8,2.2,2.7,8.2
2014-09-20,2014.7192,176.4,-294.5,-12.6,2.4,2.9,8.6
2014-09-21,2014.7219,174.2,-295.5,-21.6,2.3,2.8,8.7
2014-09-22,2014.7247,177.1,-294.4,-20.2,2.1,2.5,7.9
2014-09-23,2014.7274,177.5,-296.3,-18.3,2.1,2.4,7.9
2014-09-24,2014.7301,174.8,-296.4,-12.2,2.2,2.6,8.5
2014-09-25,2014.7329,177.5,-294.8,-16.2,2.3,2.7,8.2
2014-09-26,2014.7356,177.5,-295.2,-15.5,2.5,3.0,8.3
2014-09-27,2014.7384,177.2,-296.4,-14.8,2.2,2.6,8.4
2014-09-28,2014.7411,176.7,-296.5,-20.2,2.1,2.4,8.1
2014-09-29,2014.7438,179.3,-296.0,-24.9,2.5,3.0,9.2
2014-09-30,2014.7466,178.5,-296.2,-22.8,2.7,3.2,8.8
2014-10-01,2014.7493,177.4,-295.2,-19.6,2.4,2.9,8.7
2014-10-02,2014.7521,177.7,-296.5,-21.3,2.6,3.2,8.8
2014-10-03,2014.7548,180.2,-295.9,-18.9,2.2,2.6,8.5
2014-10-04,2014.7575,178.5,-292.6,-29.3,2.6,2.9,9.0
2014-10-05,2014.7603,177.1,-294.9,-25.0,2.3,2.8,8.2
2014-10-06,2014.763,177.9,-294.5,-21.3,2.2,2.7,7.7
2014-10-07,2014.7658,178.8,-291.4,-25.6,2.2,2.6,7.6
2014-10-08,2014.7685,178.6,-295.8,-22.8,2.1,2.7,7.5
2014-10-09,2014.7712,178.1,-292.8,-18.7,2.2,2.6,7.8
2014-10-10,2014.774,178.3,-294.9,-19.5,2.4,2.8,8.2
2014-10-11,2014.7767,178.6,-293.7,-24.4,2.2,2.5,7.7
2014-10-12,2014.7795,176.8,-292.8,-24.1,2.0,2.5,7.3
2014-10-13,2014.7822,178.7,-292.7,-16.8,2.3,2.7,7.7
2014-10-14,2014.7849,178.4,-293.6,-16.8,2.4,2.9,8.1
2014-10-15,2014.7877,175.7,-291.2,-20.1,2.4,2.7,8.2
2014-10-16,2014.7904,175.4,-289.8,-19.7,2.1,2.4,7.6
2014-10-17,2014.7932,177.5,-292.8,-18.7,2.2,2.5,7.8
2014-10-18,2014.7959,175.1,-289.4,-15.1,2.3,2.9,8.3
2014-10-19,2014.7986,176.3,-292.1,-20.2,2.0,2.3,7.4
2014-10-20,2014.8014,176.3,-292.2,-19.5,2.4,2.8,8.1
2014-10-21,2014.8041,174.6,-290.4,-23.1,2.4,2.9,8.5
2014-10-22,2014.8068,175.0,-290.3,-21.9,2.5,2.8,8.3
2014-10-23,2014.8096,178.5,-292.5,-17.9,2.2,2.7,8.1
2014-10-24,2014.8123,177.1,-289.8,-17.1,2.7,3.2,8.6
2014-10-25,2014.8151,176.9,-290.1,-13.8,2.1,2.6,7.7
2014-10-26,2014.8178,177.5,-291.3,-15.9,2.2,2.6,8.1
2014-10-27,2014.8205,177.6,-292.8,-18.7,1.9,2.2,7.0
2014-10-28,2014.8233,177.1,-292.9,-16.0,2.3,2.6,8.3
2014-10-29,2014.826,176.6,-291.3,-22.2,2.4,2.7,8.4
2014-10-30,2014.8288,177.5,-292.9,-19.1,2.4,2.9,8.3
2014-10-31,2014.8315,176.5,-291.7,-17.7,2.2,2.5,8.1
2014-11-01,2014.8342,177.9,-292.0,-21.2,2.0,2.4,7.4
2014-11-02,2014.837,176.4,-289.8,-16.8,2.0,2.4,7.5
2014-11-03,2014.8397,174.8,-290.8,-12.9,2.2,2.5,8.3
2014-11-04,2014.8425,171.6,-289.9,-13.1,2.1,2.3,7.4
2014-11-05,2014.8452,175.0,-292.8,-17.8,2.0,2.4,7.6
2014-11-06,2014.8479,178.3,-291.7,-19.2,2.6,3.1,9.1
2014-11-07,2014.8507,176.5,-290.3,-15.2,2.1,2.5,7.7
2014-11-08,2014.8534,176.4,-289.4,-17.2,2.0,2.2,6.9
2014-11-09,2014.8562,173.9,-290.4,-20.7,2.0,2.3,7.0
2014-11-10,2014.8589,175.8,-290.3,-15.9,2.0,2.3,7.3
2014-11-11,2014.8616,173.7,-290.0,-12.3,1.9,2.2,7.1
2014-11-12,2014.8644,175.0,-290.0,-15.0,2.2,2.6,7.5
2014-11-13,2014.8671,174.5,-288.4,-16.9,1.9,2.4,7.1
