YYYYMMDD,YYYY.DECM,N(m),E(m),U(m),sig_n(mm),sig_e(mm),sig_u(mm)
2017-12-23,2017.9767,0.5,-187.6,-2.9,1.9,1.8,6.1
2017-12-24,2017.9795,0.8,-187.0,-1.9,2.1,2.0,6.6
2017-12-25,2017.9822,0.6,-186.7,0.6,2.0,1.9,6.3
2017-12-26,2017.9849,0.0,-186.7,3.7,1.9,1.7,5.9
2017-12-27,2017.9877,1.9,-188.1,4.5,2.0,1.9,6.3
2017-12-28,2017.9904,1.2,-187.7,-6.6,2.0,1.9,6.3
2017-12-29,2017.9932,3.0,-188.0,-10.5,2.0,1.9,6.3
2017-12-30,2017.9959,2.8,-187.6,-5.5,1.9,1.8,6.1
2017-12-31,2017.9986,1.2,-187.8,-6.6,1.9,1.7,5.9
2018-01-01,2018.0014,1.4,-187.5,-6.7,1.8,1.7,5.9
2018-01-02,2018.0041,1.5,-186.2,-7.6,1.8,1.6,5.8
2018-01-03,2018.0068,1.4,-185.5,-8.7,1.9,1.7,6.0
2018-01-04,2018.0096,1.9,-185.2,-3.1,1.9,1.9,6.2
2018-01-05,2018.0123,1.3,-186.5,-7.6,1.9,1.7,6.0
2018-01-06,2018.0151,1.1,-185.4,-7.5,1.8,1.6,5.7
2018-01-07,2018.0178,1.1,-186.0,-11.8,1.9,1.7,5.9
2018-01-08,2018.0205,0.7,-185.6,-9.1,1.9,1.7,6.0
2018-01-09,2018.0233,1.1,-187.0,-12.2,2.1,2.0,6.7
2018-01-10,2018.026,0.2,-184.7,-9.6,1.8,1.7,5.7
2018-01-11,2018.0288,0.8,-184.1,-9.4,1.9,1.8,6.1
2018-01-12,2018.0315,0.9,-184.8,-4.0,2.0,1.9,6.3
2018-01-13,2018.0342,0.7,-185.2,-6.3,1.9,1.8,6.1
2018-01-14,2018.037,1.7,-185.2,-4.8,2.0,1.9,6.4
2018-01-15,2018.0397,0.6,-186.8,-4.5,1.9,1.8,6.1
2018-01-16,2018.0425,0.3,-186.9,-5.1,1.9,1.8,6.1
2018-01-17,2018.0452,1.2,-185.6,-4.0,1.9,1.8,6.1
2018-01-18,2018.0479,1.7,-185.8,-4.5,2.1,2.0,6.6
2018-01-19,2018.0507,1.9,-186.9,-6.6,1.9,1.8,6.1
2018-01-20,2018.0534,2.9,-185.4,-11.0,2.0,1.9,6.3
2018-01-21,2018.0562,3.2,-184.8,-3.5,1.9,1.9,6.1
2018-01-22,2018.0589,3.5,-184.3,-7.4,2.0,2.0,6.4
2018-01-23,2018.0616,3.8,-185.2,-2.7,1.8,1.7,5.9
2018-01-24,2018.0644,4.6,-183.4,-7.3,2.0,1.9,6.4
2018-01-25,2018.0671,3.0,-183.8,-10.0,1.8,1.7,5.8
2018-01-26,2018.0699,3.6,-184.5,-7.0,1.9,1.8,6.2
2018-01-27,2018.0726,2.7,-183.8,-10.2,2.1,2.0,6.6
2018-01-28,2018.0753,1.9,-184.6,-7.3,2.1,2.0,6.7
2018-01-29,2018.0781,3.1,-185.3,-8.8,2.0,2.0,6.5
2018-01-30,2018.0808,3.6,-185.1,-10.3,2.0,1.9,6.3
2018-01-31,2018.0836,3.4,-184.4,-8.9,2.0,1.9,6.3
2018-02-01,2018.0863,2.9,-184.5,-12.8,1.9,1.8,6.2
2018-02-02,2018.089,1.5,-183.5,-10.7,2.1,2.0,6.6
2018-02-03,2018.0918,3.5,-182.9,-10.0,1.9,1.8,6.0
2018-02-04,2018.0945,4.0,-182.3,-13.4,2.0,1.9,6.5
2018-02-05,2018.0973,2.1,-181.5,-9.5,2.0,1.8,6.4
2018-02-06,2018.1,3.3,-183.6,-5.3,2.1,2.1,6.8
2018-02-07,2018.1027,3.3,-184.6,-8.0,2.0,1.9,6.5
2018-02-08,2018.1055,3.8,-184.4,-7.2,1.9,1.8,6.2
2018-02-09,2018.1082,2.9,-183.1,-11.2,1.9,1.8,6.2
2018-02-10,2018.111,2.6,-181.9,-8.4,1.9,1.8,6.2
2018-02-11,2018.1137,1.7,-182.4,-9.0,1.9,1.7,6.0
2018-02-12,2018.1164,1.4,-182.4,-3.9,1.9,1.7,6.0
2018-02-13,2018.1192,2.2,-182.0,-4.2,1.9,1.7,6.1
2018-02-14,2018.1219,1.8,-180.9,-4.9,2.1,2.0,6.6
2018-02-15,2018.1247,2.4,-180.1,-1.8,2.0,1.9,6.3
2018-02-16,2018.1274,2.1,-182.5,-7.7,2.0,1.9,6.3
2018-02-17,2018.1301,3.8,-181.2,-9.2,1.9,1.8,6.2
2018-02-18,2018.1329,4.4,-181.6,-7.3,2.0,1.9,6.3
2018-02-19,2018.1356,4.2,-180.3,-6.6,2.0,1.9,6.3
2018-02-20,2018.1384,4.0,-180.5,-8.5,2.0,1.9,6.5
2018-02-21,2018.1411,2.4,-180.2,-5.1,2.0,1.9,6.4
2018-02-22,2018.1438,3.0,-181.7,-7.7,2.0,1.9,6.3
2018-02-23,2018.1466,3.4,-180.3,-8.3,1.9,1.7,6.1
2018-02-24,2018.1493,3.2,-181.2,-6.5,1.9,1.7,6.2
2018-02-25,2018.1521,3.3,-180.3,-4.5,2.0,1.9,6.5
2018-02-26,2018.1548,1.7,-178.9,-6.6,2.0,1.9,6.5
2018-02-27,2018.1575,3.4,-182.1,-5.1,2.1,2.0,6.6
2018-02-28,2018.1603,2.8,-182.5,-5.5,2.2,2.0,6.9
2018-03-01,2018.163,2.7,-181.5,-3.1,2.2,2.1,6.9
2018-03-02,2018.1658,2.4,-181.4,-2.6,2.1,2.0,6.75
2018-03-03,2018.1685,2.6,-181.0,-2.1,2.0,1.9,6.6
2018-03-04,2018.1712,4.0,-182.2,-0.7,2.0,1.9,6.5
2018-03-05,2018.174,2.4,-180.7,-3.5,1.9,1.8,6.2
2018-03-06,2018.1767,3.8,-179.5,-6.3,2.1,2.0,6.7
2018-03-07,2018.1795,3.1,-179.9,-7.3,1.9,1.8,6.1
2018-03-08,2018.1822,2.4,-180.1,-6.5,2.3,2.2,7.3
2018-03-09,2018.1849,1.9,-179.1,-2.5,2.1,2.0,6.8
2018-03-10,2018.1877,1.8,-180.6,-5.0,1.9,1.8,6.2
2018-03-11,2018.1904,2.1,-180.4,-0.1,2.0,1.9,6.6
2018-03-12,2018.1932,1.6,-181.2,-0.8,1.9,1.8,6.2
2018-03-13,2018.1959,0.7,-180.4,-2.0,1.9,1.8,6.3
2018-03-14,2018.1986,3.9,-179.4,0.5,2.3,2.3,7.4
2018-03-15,2018.2014,3.4,-179.9,-2.8,2.1,2.1,6.9
2018-03-16,2018.2041,3.6,-180.8,-0.8,2.1,2.0,6.6
2018-03-17,2018.2068,4.1,-179.8,-2.4,2.1,2.0,6.7
2018-03-18,2018.2096,4.2,-180.0,-3.9,2.0,1.8,6.5
2018-03-19,2018.2123,4.1,-179.6,-6.2,1.9,1.7,6.0
2018-03-20,2018.2151,4.5,-179.2,-6.5,2.1,2.0,6.6
2018-03-21,2018.2178,4.1,-180.8,-1.1,2.0,1.9,6.4
2018-03-22,2018.2205,2.6,-180.5,-1.8,1.9,1.8,6.1
2018-03-23,2018.2233,3.0,-179.4,-2.7,2.1,2.1,6.8
2018-03-24,2018.226,2.8,-180.8,-4.6,2.1,2.0,6.7
2018-03-25,2018.2288,1.1,-179.9,-2.2,1.9,1.7,6.2
2018-03-26,2018.2315,2.4,-180.6,-3.4,2.0,1.8,6.2
2018-03-27,2018.2342,2.2,-180.3,-1.4,2.1,1.9,6.6
2018-03-28,2018.237,1.9,-180.2,1.8,1.9,1.7,6.0
2018-03-29,2018.2397,5.7,-181.4,-1.4,2.2,2.0,6.9
2018-03-30,2018.2425,2.7,-180.4,-5.3,2.1,1.9,6.5
2018-03-31,2018.2452,2.5,-181.2,-1.1,2.0,1.8,6.3
2018-04-01,2018.2479,3.5,-181.7,3.0,2.1,1.9,6.5
2018-04-02,2018.2507,3.5,-180.9,-2.0,2.1,2.0,6.7
2018-04-03,2018.2534,3.6,-180.5,-0.0,2.1,1.9,7.0
2018-04-04,2018.2562,3.3,-181.0,-8.8,2.1,1.9,6.8
2018-04-05,2018.2589,1.6,-180.2,-9.1,2.0,1.8,6.3
2018-04-06,2018.2616,0.4,-179.2,-8.4,2.1,1.9,6.6
2018-04-07,2018.2644,0.1,-179.1,-2.5,2.1,1.9,6.5
2018-04-08,2018.2671,-0.4,-178.2,0.5,2.0,1.9,6.4
2018-04-09,2018.2699,-0.3,-179.8,-1.6,2.1,1.9,6.55
2018-04-10,2018.2726,0.9,-179.4,-3.7,2.1,1.9,6.7
2018-04-11,2018.2753,0.3,-178.5,1.3,2.1,1.9,6.7
2018-04-12,2018.2781,-0.0,-177.8,-7.4,2.0,1.9,6.5
2018-04-13,2018.2808,0.9,-178.3,-3.6,1.9,1.7,6.1
2018-04-14,2018.2836,-0.2,-177.7,-5.1,2.0,1.9,6.5
2018-04-15,2018.2863,0.0,-178.4,2.3,1.9,1.8,6.1
2018-04-16,2018.289,0.3,-178.9,1.8,2.0,1.9,6.3
2018-04-17,2018.2918,-0.2,-177.5,-0.7,2.1,2.0,6.7
2018-04-18,2018.2945,0.7,-178.0,3.7,2.0,1.9,6.7
2018-04-19,2018.2973,0.9,-177.8,2.1,2.1,2.0,6.9
2018-04-20,2018.3,0.2,-176.6,2.1,2.1,2.0,6.7
2018-04-21,2018.3027,0.5,-177.6,-0.5,2.1,2.0,6.9
2018-04-22,2018.3055,1.7,-176.5,-3.1,2.0,1.9,6.5
2018-04-23,2018.3082,1.4,-176.6,-9.5,2.1,2.1,7.0
2018-04-24,2018.311,0.7,-177.1,-9.3,2.2,2.2,7.3
2018-04-25,2018.3137,0.2,-177.8,-5.6,2.1,2.0,6.9
2018-04-26,2018.3164,1.2,-177.0,-3.6,2.1,1.9,6.7
2018-04-27,2018.3192,1.3,-176.8,-3.3,2.0,1.9,6.5
2018-04-28,2018.3219,3.2,-179.0,-8.6,2.2,2.1,7.3
2018-04-29,2018.3247,0.9,-176.3,-0.5,2.2,2.1,7.2
2018-04-30,2018.3274,1.7,-175.8,-3.0,2.1,2.0,6.9
2018-05-01,2018.3301,2.9,-176.9,-6.4,1.9,1.9,6.3
2018-05-02,2018.3329,1.1,-176.7,-6.8,2.1,2.0,6.5
2018-05-03,2018.3356,1.5,-176.9,-4.8,2.2,2.1,6.9
2018-05-04,2018.3384,2.7,-177.0,-1.6,2.0,1.9,6.6
2018-05-05,2018.3411,1.6,-176.6,-2.4,2.1,2.0,6.6
2018-05-06,2018.3438,1.4,-177.0,-1.2,2.2,2.1,7.0
2018-05-07,2018.3466,2.0,-176.1,-0.3,2.2,2.1,7.2
2018-05-08,2018.3493,0.5,-176.8,-4.6,2.2,2.2,7.3
2018-05-09,2018.3521,0.7,-175.9,-4.8,2.1,2.0,6.9
2018-05-10,2018.3548,1.3,-177.2,-10.6,2.2,2.1,6.9
2018-05-11,2018.3575,2.2,-176.4,-2.3,2.1,2.1,7.0
2018-05-12,2018.3603,1.2,-176.8,3.2,2.0,1.9,6.4
2018-05-13,2018.363,2.6,-176.4,4.2,2.1,2.0,6.6
2018-05-14,2018.3658,0.8,-176.2,5.6,2.2,2.1,7.1
2018-05-15,2018.3685,2.4,-176.8,1.9,2.1,2.0,6.7
2018-05-16,2018.3712,3.4,-176.6,-5.0,2.2,2.1,7.3
2018-05-17,2018.374,3.2,-176.2,0.9,2.2,2.0,7.3
2018-05-18,2018.3767,2.7,-176.5,-4.1,2.2,2.1,7.2
2018-05-19,2018.3795,2.5,-178.0,-2.4,2.0,2.0,6.6
2018-05-20,2018.3822,1.6,-177.1,-3.9,2.0,1.9,6.6
2018-05-21,2018.3849,2.1,-176.0,-8.3,2.0,1.9,6.7
2018-05-22,2018.3877,2.1,-177.0,-4.5,1.9,1.8,6.2
2018-05-23,2018.3904,-0.0,-175.5,0.3,2.0,2.0,6.5
2018-05-24,2018.3932,2.8,-176.0,-5.5,2.3,2.2,7.4
2018-05-25,2018.3959,1.4,-174.7,-8.4,2.0,1.8,6.95
2018-05-26,2018.3986,1.9,-175.7,-11.3,2.0,1.9,6.5
2018-05-27,2018.4014,1.2,-175.3,-3.9,2.0,1.9,6.3
2018-05-28,2018.4041,2.5,-175.8,-6.1,2.2,2.1,7.1
2018-05-29,2018.4068,1.7,-174.7,-7.1,2.2,2.1,7.2
2018-05-30,2018.4096,0.8,-174.6,1.9,2.0,1.9,6.5
2018-05-31,2018.4123,0.4,-174.9,-3.9,2.1,2.0,6.8
2018-06-01,2018.4151,-1.0,-174.9,-5.1,2.1,2.0,6.8
2018-06-02,2018.4178,0.3,-175.1,-1.7,2.1,2.0,6.8
2018-06-03,2018.4205,-1.3,-175.7,-4.0,2.1,2.0,6.6
2018-06-04,2018.4233,-1.3,-174.8,-2.6,2.1,2.1,6.9
2018-06-05,2018.426,0.9,-176.6,-5.3,2.3,2.3,7.4
2018-06-06,2018.4288,0.4,-173.9,-4.6,2.2,2.1,7.1
2018-06-07,2018.4315,1.0,-174.7,-0.4,2.2,2.1,7.1
2018-06-08,2018.4342,1.9,-174.7,-1.9,2.2,2.1,7.2
2018-06-09,2018.437,0.5,-172.2,-0.2,2.2,2.2,7.3
2018-06-10,2018.4397,-0.9,-172.7,3.3,2.2,2.1,7.2
2018-06-11,2018.4425,0.1,-172.3,-3.4,2.3,2.1,7.5
2018-06-12,2018.4452,0.4,-172.7,2.3,2.3,2.4,7.5
2018-06-13,2018.4479,0.8,-172.3,4.6,2.4,2.4,8.0
2018-06-14,2018.4507,0.4,-172.8,6.6,2.3,2.2,7.6
2018-06-15,2018.4534,0.7,-172.8,0.8,2.3,2.2,7.2
2018-06-16,2018.4562,-1.1,-173.3,-2.6,2.4,2.3,7.9
2018-06-17,2018.4589,-0.2,-172.3,1.7,2.5,2.4,8.2
2018-06-18,2018.4616,0.4,-173.5,-0.3,2.5,2.5,8.0
2018-06-19,2018.4644,0.9,-170.8,0.0,2.6,2.5,8.3
2018-06-20,2018.4671,-0.7,-172.4,5.8,2.8,2.8,9.0
2018-06-21,2018.4699,-1.0,-173.9,0.9,2.7,2.8,8.9
2018-06-22,2018.4726,1.2,-172.7,0.4,2.5,2.3,8.0
2018-06-23,2018.4753,0.9,-172.9,-0.8,2.4,2.4,7.7
2018-06-24,2018.4781,1.4,-172.0,-0.1,2.5,2.3,8.2
2018-06-25,2018.4808,-0.2,-173.6,2.7,2.3,2.2,7.5
2018-06-26,2018.4836,2.2,-173.8,1.2,3.0,2.8,9.8
2018-06-27,2018.4863,-0.5,-172.0,4.7,2.5,2.4,7.9
2018-06-28,2018.489,-1.4,-171.7,4.9,2.5,2.4,7.9
2018-06-29,2018.4918,-0.7,-171.9,5.1,2.4,2.3,7.5
2018-06-30,2018.4945,0.8,-171.2,-2.9,2.6,2.4,8.0
2018-07-01,2018.4973,0.1,-172.5,-8.9,2.4,2.2,7.6
2018-07-02,2018.5,0.8,-172.4,-6.8,2.5,2.4,8.1
2018-07-03,2018.5027,0.6,-172.6,-1.5,2.5,2.3,8.2
2018-07-04,2018.5055,1.6,-170.7,-3.0,2.5,2.3,8.2
2018-07-05,2018.5082,1.2,-170.4,-5.7,2.2,2.1,7.1
2018-07-06,2018.511,2.3,-171.2,-4.8,2.5,2.4,8.1
2018-07-07,2018.5137,1.4,-171.4,-3.0,2.2,2.1,7.1
2018-07-08,2018.5164,1.8,-170.2,-8.2,2.5,2.3,8.0
2018-07-09,2018.5192,0.1,-171.0,-1.1,2.3,2.1,7.5
2018-07-10,2018.5219,0.9,-170.4,-6.7,2.7,2.5,8.8
2018-07-11,2018.5247,1.4,-169.0,-5.3,2.5,2.4,8.1
2018-07-12,2018.5274,0.5,-169.6,-0.5,2.2,2.1,7.2
2018-07-13,2018.5301,-0.3,-168.9,1.1,2.5,2.4,7.9
2018-07-14,2018.5329,-0.6,-170.5,-4.1,2.6,2.4,8.7
2018-07-15,2018.5356,0.5,-169.0,-10.4,2.5,2.2,8.1
2018-07-16,2018.5384,0.1,-169.5,-3.2,2.3,2.1,7.5
2018-07-17,2018.5411,0.1,-170.2,-1.8,2.2,2.1,7.3
2018-07-18,2018.5438,-0.6,-169.9,-8.6,2.6,2.4,8.4
2018-07-19,2018.5466,-1.5,-168.9,-6.3,2.6,2.4,8.4
2018-07-20,2018.5493,0.6,-170.3,-8.6,2.3,2.1,7.6
2018-07-21,2018.5521,1.2,-170.8,-9.4,2.8,2.6,9.0
2018-07-22,2018.5548,-0.2,-169.2,-2.5,2.3,2.2,7.6
2018-07-23,2018.5575,-2.1,-169.0,-2.9,2.3,2.1,7.3
2018-07-24,2018.5603,-1.6,-171.6,3.9,2.4,2.2,7.4
2018-07-25,2018.563,0.1,-169.6,-1.9,2.5,2.3,8.1
2018-07-26,2018.5658,-0.2,-168.3,-3.7,2.8,2.5,9.2
2018-07-27,2018.5685,-1.0,-169.7,-9.5,2.6,2.4,8.5
2018-07-28,2018.5712,-0.3,-168.7,-3.2,2.5,2.3,8.1
2018-07-29,2018.574,-2.1,-169.3,-6.9,2.6,2.4,8.7
2018-07-30,2018.5767,0.5,-169.9,-4.6,2.6,2.4,8.4
2018-07-31,2018.5795,-1.1,-169.3,0.7,2.5,2.4,7.9
2018-08-01,2018.5822,0.4,-169.2,-6.4,3.0,2.9,9.7
2018-08-02,2018.5849,0.0,-169.5,-2.8,2.3,2.1,7.3
2018-08-03,2018.5877,-0.3,-167.5,0.5,2.3,2.1,7.6
2018-08-04,2018.5904,0.3,-169.6,-5.7,2.7,2.4,8.9
2018-08-05,2018.5932,-0.1,-167.1,-3.6,2.6,2.3,8.6
2018-08-06,2018.5959,0.9,-167.9,-3.6,2.6,2.4,8.4
2018-08-07,2018.5986,1.2,-167.5,-8.1,2.7,2.6,8.6
2018-08-08,2018.6014,-0.2,-169.1,-3.2,2.8,2.7,8.8
2018-08-09,2018.6041,0.8,-170.4,-4.2,2.8,2.7,9.2
2018-08-10,2018.6068,-1.8,-168.8,-0.0,3.0,2.8,9.7
2018-08-11,2018.6096,1.5,-169.4,-4.2,2.7,2.4,8.6
2018-08-12,2018.6123,1.3,-168.9,-5.2,2.7,2.6,8.4
2018-08-13,2018.6151,2.5,-168.1,-7.2,2.8,2.6,8.7
2018-08-14,2018.6178,1.1,-168.9,-8.7,2.3,2.1,7.1
2018-08-15,2018.6205,-1.2,-168.1,-9.4,2.6,2.4,8.4
2018-08-16,2018.6233,1.3,-166.6,-8.7,2.3,2.1,7.1
2018-08-17,2018.626,2.6,-168.2,-10.1,2.2,2.0,7.0
2018-08-18,2018.6288,3.0,-167.5,-3.0,2.2,2.0,7.1
2018-08-19,2018.6315,1.7,-167.5,-3.8,2.9,2.6,9.3
2018-08-20,2018.6342,-2.3,-165.3,-4.5,2.7,2.5,8.9
2018-08-21,2018.637,0.6,-166.7,-7.7,2.4,2.2,7.6
2018-08-22,2018.6397,-1.1,-168.6,-6.9,2.3,2.1,7.3
2018-08-23,2018.6425,-1.0,-167.2,-8.2,2.4,2.2,7.4
2018-08-24,2018.6452,-0.1,-165.9,-4.4,2.2,2.0,7.0
2018-08-25,2018.6479,-1.7,-165.4,-6.2,2.7,2.4,8.7
2018-08-26,2018.6507,0.2,-166.3,-2.0,2.2,2.0,7.0
2018-08-27,2018.6534,0.2,-167.5,-0.8,2.3,2.1,7.5
2018-08-28,2018.6562,0.2,-166.5,-4.8,2.5,2.2,8.1
2018-08-29,2018.6589,1.2,-166.2,-10.3,2.8,2.5,9.0
2018-08-30,2018.6616,0.3,-165.3,-8.6,2.7,2.4,8.7
2018-08-31,2018.6644,0.4,-167.7,-8.3,2.4,2.2,7.9
2018-09-01,2018.6671,1.1,-167.6,-6.8,2.5,2.2,7.8
2018-09-02,2018.6699,2.2,-167.2,-4.2,2.3,2.1,7.4
2018-09-03,2018.6726,1.6,-166.9,-5.1,2.4,2.2,7.7
2018-09-04,2018.6753,1.8,-166.6,-6.9,2.1,1.9,6.6
2018-09-05,2018.6781,2.1,-167.4,-7.2,2.4,2.2,7.8
2018-09-06,2018.6808,3.0,-165.9,-7.9,2.1,1.9,6.5
2018-09-07,2018.6836,-0.7,-166.6,-5.5,2.2,2.0,6.7
2018-09-08,2018.6863,1.4,-165.8,-5.9,2.1,1.9,6.5
2018-09-09,2018.689,1.9,-166.5,-12.0,2.1,1.9,6.5
2018-09-10,2018.6918,1.1,-166.5,-8.2,2.1,1.9,6.9
2018-09-11,2018.6945,2.4,-166.7,-8.8,2.3,2.2,7.4
2018-09-12,2018.6973,3.6,-167.0,-12.7,2.2,2.0,6.9
2018-09-13,2018.7,2.1,-166.5,-12.4,2.3,2.1,7.3
2018-09-14,2018.7027,2.3,-165.1,-12.2,2.3,2.1,6.85
2018-09-15,2018.7055,2.3,-165.6,-12.0,2.0,1.8,6.4
2018-09-16,2018.7082,2.0,-166.2,-10.2,2.4,2.2,7.5
2018-09-17,2018.711,1.6,-165.8,-12.8,2.3,2.1,7.1
2018-09-18,2018.7137,2.6,-164.8,-12.1,2.1,1.9,6.6
2018-09-19,2018.7164,0.4,-165.8,-12.1,2.3,2.1,7.0
2018-09-20,2018.7192,2.1,-165.8,-13.4,2.2,2.0,6.8
2018-09-21,2018.7219,1.6,-164.9,-13.1,2.0,1.9,6.4
2018-09-22,2018.7247,0.5,-165.6,-11.0,2.0,1.8,6.2
2018-09-23,2018.7274,0.2,-164.7,-10.5,2.2,2.0,7.0
2018-09-24,2018.7301,2.1,-164.5,-9.4,2.2,2.1,6.9
2018-09-25,2018.7329,1.3,-166.2,-12.2,2.3,2.2,7.3
2018-09-26,2018.7356,0.8,-164.8,-16.1,2.3,2.2,7.3
2018-09-27,2018.7384,0.5,-163.3,-14.7,2.0,1.9,6.4
2018-09-28,2018.7411,1.2,-163.9,-15.1,2.1,1.9,6.5
2018-09-29,2018.7438,0.1,-165.4,-14.9,2.1,1.9,6.7
2018-09-30,2018.7466,0.8,-164.7,-12.8,2.0,1.8,6.2
2018-10-01,2018.7493,-0.9,-164.4,-13.9,1.9,1.8,6.2
2018-10-02,2018.7521,-0.6,-164.6,-12.8,2.0,1.8,6.3
2018-10-03,2018.7548,-0.7,-164.5,-13.5,2.1,2.0,6.6
2018-10-04,2018.7575,-0.4,-164.6,-15.6,2.1,2.0,6.8
2018-10-05,2018.7603,1.1,-163.2,-14.9,2.0,1.8,6.2
2018-10-06,2018.763,1.1,-163.9,-14.8,1.9,1.7,5.9
2018-10-07,2018.7658,0.9,-164.0,-15.4,2.0,1.9,6.3
2018-10-08,2018.7685,0.3,-163.1,-16.8,2.0,1.9,6.2
2018-10-09,2018.7712,-1.1,-163.2,-13.6,2.0,1.9,6.3
2018-10-10,2018.774,0.8,-162.7,-8.8,1.9,1.8,6.2
2018-10-11,2018.7767,-0.3,-162.5,-11.0,1.9,1.8,6.1
2018-10-12,2018.7795,-0.5,-162.1,-7.8,2.0,2.0,6.3
2018-10-13,2018.7822,-0.7,-161.5,-6.9,1.9,1.8,6.1
2018-10-14,2018.7849,0.6,-162.3,-8.9,1.9,1.8,5.9
2018-10-15,2018.7877,-0.1,-162.1,-7.8,1.9,1.8,6.0
2018-10-16,2018.7904,0.6,-161.7,-5.4,1.9,1.8,6.2
2018-10-17,2018.7932,-0.2,-163.6,-4.9,1.9,1.9,6.3
2018-10-18,2018.7959,-0.6,-162.0,-5.8,2.1,2.1,6.5
2018-10-19,2018.7986,-0.1,-162.3,-9.7,2.1,2.0,6.5
2018-10-20,2018.8014,-0.5,-162.8,-10.0,1.9,1.8,6.1
2018-10-21,2018.8041,-1.4,-160.4,-8.8,2.0,1.9,6.3
2018-10-22,2018.8068,-0.2,-162.3,-9.7,2.0,1.9,6.3
2018-10-23,2018.8096,-1.6,-161.1,-4.8,2.0,2.0,6.4
2018-10-24,2018.8123,-1.3,-162.1,-6.7,2.1,2.0,6.5
2018-10-25,2018.8151,-0.8,-162.3,-10.8,2.0,1.9,6.4
2018-10-26,2018.8178,-0.7,-161.7,-6.7,1.9,1.9,6.0
2018-10-27,2018.8205,-1.4,-162.6,-6.8,2.1,2.0,6.5
2018-10-28,2018.8233,-0.7,-161.9,-7.4,1.9,1.9,6.3
2018-10-29,2018.826,-1.2,-161.7,-8.6,2.0,1.9,6.6
2018-10-30,2018.8288,-0.7,-161.1,-8.0,2.0,1.9,6.3
2018-10-31,2018.8315,-1.3,-161.8,-4.2,2.0,1.9,6.2
2018-11-01,2018.8342,-0.2,-161.9,-2.4,2.0,2.0,6.3
2018-11-02,2018.837,-0.5,-160.5,-6.4,1.9,1.9,6.1
2018-11-03,2018.8397,0.6,-160.4,-8.5,2.0,1.9,6.2
2018-11-04,2018.8425,0.3,-160.4,-5.5,1.9,1.8,5.9
2018-11-05,2018.8452,-1.1,-160.0,-6.2,2.0,2.0,6.3
2018-11-06,2018.8479,-0.9,-161.0,-7.2,2.0,2.0,6.4
2018-11-07,2018.8507,-1.0,-161.1,-3.9,2.0,2.0,6.5
2018-11-08,2018.8534,-0.2,-160.6,-2.5,1.9,1.7,5.9
2018-11-09,2018.8562,-1.5,-160.2,-3.4,1.9,1.8,6.1
2018-11-10,2018.8589,-3.0,-160.6,-5.5,2.0,1.9,6.3
2018-11-11,2018.8616,-2.0,-160.1,-7.7,2.0,1.9,6.2
2018-11-12,2018.8644,-1.2,-160.1,-4.7,2.0,1.9,6.2
2018-11-13,2018.8671,-1.5,-159.9,-8.1,1.9,1.8,6.1
2018-11-14,2018.8699,-1.0,-160.0,-10.6,1.9,1.8,6.2
2018-11-15,2018.8726,-1.8,-160.7,-10.2,1.9,1.9,6.2
2018-11-16,2018.8753,-0.7,-160.1,-10.9,1.9,1.8,6.1
2018-11-17,2018.8781,-2.0,-159.0,-10.9,2.1,2.0,6.5
2018-11-18,2018.8808,-1.4,-159.8,-5.3,2.0,1.9,6.2
2018-11-19,2018.8836,-0.5,-159.1,-8.0,2.0,1.9,6.2
2018-11-20,2018.8863,-0.9,-159.2,-10.9,2.0,2.0,6.3
2018-11-21,2018.889,-1.5,-158.0,-6.9,1.9,1.8,6.0
2018-11-22,2018.8918,-2.2,-157.8,-4.5,1.9,1.9,6.2
2018-11-23,2018.8945,-2.5,-159.4,-6.8,2.0,1.9,6.3
2018-11-24,2018.8973,-2.1,-159.1,-0.4,2.0,2.0,6.4
2018-11-25,2018.9,-1.4,-159.5,-5.9,2.1,2.1,6.8
2018-11-26,2018.9027,-2.4,-158.5,-5.2,2.2,2.2,7.1
2018-11-27,2018.9055,-1.8,-158.8,-5.4,2.0,2.0,6.5
2018-11-28,2018.9082,-0.4,-159.2,-5.4,1.9,1.8,6.1
2018-11-29,2018.911,-0.4,-158.7,-5.0,2.1,2.1,6.7
2018-11-30,2018.9137,-0.9,-158.9,-4.8,1.9,1.9,6.2
2018-12-01,2018.9164,-0.2,-158.5,-4.1,2.1,2.1,6.8
2018-12-02,2018.9192,-0.2,-159.7,-6.1,2.1,2.0,6.7
2018-12-03,2018.9219,0.6,-157.6,-8.5,2.0,2.1,6.6
2018-12-04,2018.9247,-0.3,-158.7,-7.6,2.0,2.0,6.5
2018-12-05,2018.9274,0.8,-159.0,-10.1,2.0,1.9,6.4
2018-12-06,2018.9301,0.9,-157.7,-13.0,2.0,2.1,6.5
2018-12-07,2018.9329,2.1,-157.3,-6.2,1.9,1.8,6.1
2018-12-08,2018.9356,0.1,-158.0,-6.2,1.9,1.8,6.1
2018-12-09,2018.9384,1.0,-156.4,-6.6,2.0,1.9,6.2
2018-12-10,2018.9411,1.0,-157.7,-7.8,2.0,1.9,6.2
2018-12-11,2018.9438,0.2,-155.7,-11.1,2.0,1.9,6.4
2018-12-12,2018.9466,0.4,-157.1,-7.9,1.9,1.9,6.1
2018-12-13,2018.9493,-0.3,-156.1,-7.2,1.9,1.8,6.1
