YYYYMMDD,YYYY.DECM,N(m),E(m),U(m),sig_n(mm),sig_e(mm),sig_u(mm)
2017-12-10,2017.9411,-7.9,-186.2,-5.5,1.8,1.7,5.7
2017-12-11,2017.9438,-9.2,-186.4,-5.3,1.9,1.9,6.0
2017-12-12,2017.9466,-8.8,-186.3,-4.2,1.7,1.6,5.5
2017-12-13,2017.9493,-9.4,-185.2,-4.9,1.7,1.6,5.3
2017-12-14,2017.9521,-8.0,-186.5,-10.7,1.8,1.7,5.6
2017-12-15,2017.9548,-7.5,-185.6,-13.2,1.9,1.9,6.1
2017-12-16,2017.9575,-8.3,-185.1,-13.9,1.8,1.7,5.6
2017-12-17,2017.9603,-8.6,-184.8,-11.9,1.9,1.9,6.1
2017-12-18,2017.963,-7.4,-184.9,-11.3,1.7,1.6,5.4
2017-12-19,2017.9658,-8.3,-184.4,-9.5,1.8,1.8,5.7
2017-12-20,2017.9685,-7.9,-184.1,-7.5,1.9,1.8,5.9
2017-12-21,2017.9712,-8.8,-183.8,-2.3,1.7,1.7,5.5
2017-12-22,2017.974,-6.8,-185.1,-6.3,1.7,1.6,5.5
2017-12-23,2017.9767,-7.7,-184.3,-5.8,1.8,1.7,5.5
2017-12-24,2017.9795,-7.2,-183.3,-2.6,1.9,1.9,6.0
2017-12-25,2017.9822,-8.2,-183.0,-0.1,1.8,1.7,5.5
2017-12-26,2017.9849,-8.3,-182.4,3.3,1.8,1.7,5.5
2017-12-27,2017.9877,-6.4,-184.5,0.6,2.0,2.0,6.5
2017-12-28,2017.9904,-7.7,-183.7,-7.9,1.8,1.8,5.8
2017-12-29,2017.9932,-5.3,-184.2,-10.3,1.7,1.6,5.3
2017-12-30,2017.9959,-6.1,-183.8,-5.9,1.8,1.7,5.6
2017-12-31,2017.9986,-7.5,-184.6,-7.7,1.8,1.7,5.6
2018-01-01,2018.0014,-7.1,-183.9,-9.8,1.8,1.8,5.6
2018-01-02,2018.0041,-6.6,-182.5,-9.5,1.8,1.8,5.7
2018-01-03,2018.0068,-6.9,-181.4,-3.9,1.9,1.8,5.9
2018-01-04,2018.0096,-6.3,-182.1,-3.6,1.7,1.6,5.4
2018-01-05,2018.0123,-7.7,-181.8,-5.8,1.9,1.8,5.9
2018-01-06,2018.0151,-6.9,-182.5,-8.9,1.7,1.6,5.3
2018-01-07,2018.0178,-6.5,-182.1,-10.6,1.8,1.7,5.6
2018-01-08,2018.0205,-7.6,-182.7,-13.0,1.9,1.8,5.7
2018-01-09,2018.0233,-7.0,-184.1,-10.6,1.8,1.6,5.5
2018-01-10,2018.026,-7.9,-181.4,-10.0,1.9,1.8,5.8
2018-01-11,2018.0288,-7.8,-180.9,-7.6,1.9,1.9,6.0
2018-01-12,2018.0315,-7.9,-181.8,-6.8,1.8,1.7,5.7
2018-01-13,2018.0342,-8.3,-181.4,-3.6,1.9,1.8,5.7
2018-01-14,2018.037,-8.0,-182.4,-6.5,1.8,1.7,5.7
2018-01-15,2018.0397,-8.7,-182.2,-3.1,1.9,1.8,6.0
2018-01-16,2018.0425,-7.4,-184.3,-5.7,1.8,1.7,5.7
2018-01-17,2018.0452,-7.7,-182.9,-6.5,1.7,1.6,5.5
2018-01-18,2018.0479,-6.2,-183.0,-9.8,1.8,1.7,5.6
2018-01-19,2018.0507,-6.1,-183.0,-9.2,1.8,1.8,5.7
2018-01-20,2018.0534,-5.4,-181.6,-11.9,2.0,1.9,6.2
2018-01-21,2018.0562,-5.6,-181.9,-4.8,1.8,1.7,5.5
2018-01-22,2018.0589,-5.3,-181.3,-6.5,1.7,1.6,5.5
2018-01-23,2018.0616,-4.8,-181.3,-3.6,1.8,1.8,5.7
2018-01-24,2018.0644,-4.0,-179.9,-7.7,1.9,1.9,6.0
2018-01-25,2018.0671,-5.9,-180.4,-8.7,1.7,1.6,5.4
2018-01-26,2018.0699,-4.3,-181.2,-8.8,1.9,1.9,6.1
2018-01-27,2018.0726,-4.9,-180.2,-11.4,1.9,1.9,6.1
2018-01-28,2018.0753,-6.0,-181.0,-7.8,2.1,2.1,6.5
2018-01-29,2018.0781,-6.4,-182.5,-12.2,1.8,1.7,5.6
2018-01-30,2018.0808,-5.8,-182.5,-11.8,1.8,1.9,5.8
2018-01-31,2018.0836,-5.6,-181.5,-7.7,1.9,1.9,6.2
2018-02-01,2018.0863,-6.2,-182.5,-14.8,1.9,1.9,6.0
2018-02-02,2018.089,-6.1,-180.2,-11.4,1.8,1.8,5.7
2018-02-03,2018.0918,-5.4,-180.5,-12.1,1.8,1.8,5.7
2018-02-04,2018.0945,-4.8,-179.5,-12.1,1.9,1.9,6.1
2018-02-05,2018.0973,-6.0,-179.0,-10.6,1.9,1.8,6.0
2018-02-06,2018.1,-5.0,-179.9,-7.7,1.9,1.7,5.8
2018-02-07,2018.1027,-5.4,-181.3,-7.3,1.9,1.8,5.9
2018-02-08,2018.1055,-4.6,-181.1,-8.1,1.9,1.8,6.1
2018-02-09,2018.1082,-5.0,-179.7,-12.1,1.9,1.8,5.9
2018-02-10,2018.111,-5.4,-179.1,-9.4,1.7,1.7,5.6
2018-02-11,2018.1137,-6.4,-178.5,-9.3,1.8,1.7,5.6
2018-02-12,2018.1164,-7.2,-179.2,-4.2,1.9,1.8,5.9
2018-02-13,2018.1192,-6.5,-178.4,-3.2,2.0,2.0,6.6
2018-02-14,2018.1219,-6.0,-177.8,-8.8,2.0,1.9,6.3
2018-02-15,2018.1247,-6.1,-177.8,-4.5,2.0,1.9,6.3
2018-02-16,2018.1274,-6.1,-179.4,-9.6,1.8,1.8,5.9
2018-02-17,2018.1301,-5.2,-177.3,-7.0,1.8,1.8,5.8
2018-02-18,2018.1329,-4.6,-178.8,-7.9,1.8,1.7,5.8
2018-02-19,2018.1356,-4.5,-177.5,-8.2,1.9,1.9,6.3
2018-02-20,2018.1384,-4.8,-177.8,-10.2,1.9,1.9,6.3
2018-02-21,2018.1411,-6.3,-177.7,-6.9,1.9,1.9,6.2
2018-02-22,2018.1438,-5.4,-178.0,-9.7,1.9,1.9,6.2
2018-02-23,2018.1466,-4.9,-177.3,-8.7,1.9,1.8,6.0
2018-02-24,2018.1493,-5.1,-178.4,-9.0,1.8,1.7,5.7
2018-02-25,2018.1521,-5.9,-177.1,-6.2,1.7,1.6,5.3
2018-02-26,2018.1548,-6.3,-175.9,-8.8,1.9,1.9,6.1
2018-02-27,2018.1575,-5.5,-178.4,-7.8,1.9,1.9,6.2
2018-02-28,2018.1603,-5.9,-179.7,-7.3,2.1,2.0,6.5
2018-03-01,2018.163,-6.1,-178.8,-6.28,2.1,2.0,6.4
2018-03-02,2018.1658,-5.6,-178.9,-5.25,1.9,1.9,6.3
2018-03-03,2018.1685,-5.1,-178.6,-4.22,1.9,1.8,6.2
2018-03-04,2018.1712,-3.9,-179.7,-3.2,1.9,1.9,6.1
2018-03-05,2018.174,-6.4,-178.9,-5.9,2.1,2.1,6.8
2018-03-06,2018.1767,-4.3,-177.8,-7.6,1.9,1.9,6.2
2018-03-07,2018.1795,-5.0,-177.2,-10.8,1.8,1.8,5.7
2018-03-08,2018.1822,-5.7,-177.7,-8.4,2.1,2.2,6.7
2018-03-09,2018.1849,-6.3,-176.5,-4.7,1.8,1.7,5.7
2018-03-10,2018.1877,-6.6,-177.7,-5.6,1.7,1.6,5.5
2018-03-11,2018.1904,-6.7,-178.0,-0.2,1.7,1.6,5.6
2018-03-12,2018.1932,-6.3,-178.3,-0.9,1.8,1.7,5.6
2018-03-13,2018.1959,-8.0,-177.2,-2.0,1.8,1.7,5.6
2018-03-14,2018.1986,-5.3,-177.0,0.1,1.9,1.9,6.0
2018-03-15,2018.2014,-4.9,-176.8,-2.4,1.9,1.9,6.1
2018-03-16,2018.2041,-3.7,-178.2,-0.9,1.9,1.9,6.1
2018-03-17,2018.2068,-4.2,-177.2,-3.5,1.9,1.8,6.0
2018-03-18,2018.2096,-4.0,-177.4,-5.7,1.9,1.8,6.3
2018-03-19,2018.2123,-3.6,-176.8,-4.5,2.0,2.0,6.5
2018-03-20,2018.2151,-4.5,-176.7,-5.4,2.0,1.9,6.2
2018-03-21,2018.2178,-5.0,-177.3,-2.2,1.8,1.7,5.6
2018-03-22,2018.2205,-5.5,-177.4,1.3,1.9,1.7,6.0
2018-03-23,2018.2233,-4.4,-176.0,-1.8,2.1,2.0,6.4
2018-03-24,2018.226,-5.8,-177.7,-2.1,1.9,1.8,5.8
2018-03-25,2018.2288,-6.5,-176.9,-1.9,1.9,1.7,5.9
2018-03-26,2018.2315,-6.2,-177.6,0.5,1.8,1.6,5.5
2018-03-27,2018.2342,-5.5,-177.3,-0.3,1.8,1.7,5.8
2018-03-28,2018.237,-5.9,-176.8,2.3,1.9,1.8,5.8
2018-03-29,2018.2397,-3.5,-178.4,-0.2,2.0,1.9,6.2
2018-03-30,2018.2425,-5.2,-176.4,-1.5,1.9,1.8,6.2
2018-03-31,2018.2452,-5.5,-178.1,0.1,2.0,1.9,6.4
2018-04-01,2018.2479,-4.5,-179.6,2.1,1.9,1.8,6.0
2018-04-02,2018.2507,-3.6,-178.4,-5.6,2.0,1.9,6.3
2018-04-03,2018.2534,-4.1,-177.2,-0.9,1.8,1.6,5.8
2018-04-04,2018.2562,-4.4,-177.3,-8.5,1.9,1.7,6.0
2018-04-05,2018.2589,-5.8,-176.9,-9.5,1.9,1.7,5.9
2018-04-06,2018.2616,-7.5,-176.0,-7.5,1.9,1.7,5.8
2018-04-07,2018.2644,-7.1,-176.5,-4.5,1.9,1.8,6.0
2018-04-08,2018.2671,-7.9,-174.8,-0.3,1.8,1.7,5.7
2018-04-09,2018.2699,-8.1,-176.6,-0.9,1.9,1.8,6.1
2018-04-10,2018.2726,-7.0,-176.2,-2.6,1.9,1.8,6.3
2018-04-11,2018.2753,-6.8,-175.2,-2.2,1.8,1.7,5.9
2018-04-12,2018.2781,-7.4,-174.7,-9.5,1.9,1.8,6.2
2018-04-13,2018.2808,-6.7,-176.0,-3.8,1.9,1.9,6.2
2018-04-14,2018.2836,-7.7,-174.9,-4.6,1.7,1.6,5.4
2018-04-15,2018.2863,-6.9,-175.8,2.1,1.9,1.8,6.0
2018-04-16,2018.289,-7.5,-175.7,3.5,1.8,1.8,5.9
2018-04-17,2018.2918,-7.6,-175.3,-1.1,2.0,1.9,6.3
2018-04-18,2018.2945,-7.7,-175.4,5.5,2.0,2.0,6.6
2018-04-19,2018.2973,-6.8,-174.6,3.7,2.0,1.9,6.5
2018-04-20,2018.3,-6.9,-172.5,0.7,1.9,1.9,6.2
2018-04-21,2018.3027,-7.1,-174.9,1.4,1.9,1.8,6.1
2018-04-22,2018.3055,-5.8,-173.6,-5.3,2.0,1.9,6.3
2018-04-23,2018.3082,-6.8,-174.4,-5.8,1.9,1.9,6.1
2018-04-24,2018.311,-7.5,-173.7,-5.4,1.8,1.8,5.9
2018-04-25,2018.3137,-7.7,-175.6,-4.5,1.9,1.9,6.2
2018-04-26,2018.3164,-6.3,-174.5,-4.0,1.9,1.8,6.0
2018-04-27,2018.3192,-6.9,-173.8,-2.7,1.9,1.8,5.9
2018-04-28,2018.3219,-4.9,-174.7,-6.5,1.9,1.9,6.4
2018-04-29,2018.3247,-5.7,-173.7,-8.1,1.9,1.9,6.3
2018-04-30,2018.3274,-6.5,-172.6,-5.0,1.9,1.9,6.3
2018-05-01,2018.3301,-5.9,-173.2,-4.5,1.9,1.9,6.1
2018-05-02,2018.3329,-7.1,-173.3,-4.1,1.9,1.9,6.1
2018-05-03,2018.3356,-5.9,-173.4,-5.6,1.9,1.8,6.0
2018-05-04,2018.3384,-5.8,-173.7,0.3,2.1,2.0,6.6
2018-05-05,2018.3411,-6.2,-173.2,-3.2,1.9,1.8,6.1
2018-05-06,2018.3438,-6.1,-173.2,-1.9,2.0,2.0,6.4
2018-05-07,2018.3466,-7.3,-172.4,-1.1,2.1,2.0,6.7
2018-05-08,2018.3493,-5.3,-174.2,-7.6,2.0,1.9,6.4
2018-05-09,2018.3521,-6.5,-172.8,-6.4,1.8,1.8,6.0
2018-05-10,2018.3548,-6.6,-175.2,-10.5,1.9,1.8,5.9
2018-05-11,2018.3575,-6.0,-173.1,-6.4,1.9,1.9,6.2
2018-05-12,2018.3603,-6.7,-173.4,1.3,1.9,1.9,6.1
2018-05-13,2018.363,-5.7,-173.5,4.2,2.1,2.1,6.5
2018-05-14,2018.3658,-7.0,-172.9,-0.6,2.2,2.2,7.3
2018-05-15,2018.3685,-5.1,-174.4,-2.2,2.1,2.1,6.8
2018-05-16,2018.3712,-5.1,-172.7,-2.6,2.1,2.0,6.9
2018-05-17,2018.374,-5.6,-173.8,-1.3,2.2,2.2,7.2
2018-05-18,2018.3767,-6.7,-173.3,-6.3,2.0,1.9,6.5
2018-05-19,2018.3795,-6.2,-174.6,-5.1,2.0,1.9,6.4
2018-05-20,2018.3822,-5.9,-173.2,-7.3,2.0,2.0,6.5
2018-05-21,2018.3849,-6.3,-172.9,-12.0,2.0,2.0,6.6
2018-05-22,2018.3877,-6.1,-174.2,-5.7,2.0,2.1,6.6
2018-05-23,2018.3904,-7.4,-173.5,-1.7,1.8,1.7,5.9
2018-05-24,2018.3932,-6.8,-172.5,-4.7,1.8,1.8,6.0
2018-05-25,2018.3959,-6.5,-172.4,-8.2,1.9,1.8,5.8
2018-05-26,2018.3986,-7.0,-173.1,-11.7,1.8,1.7,5.6
2018-05-27,2018.4014,-7.7,-172.0,-4.8,1.9,1.8,6.1
2018-05-28,2018.4041,-6.8,-171.3,-5.2,1.9,1.9,6.0
2018-05-29,2018.4068,-6.4,-171.5,-10.3,2.2,2.1,7.1
2018-05-30,2018.4096,-7.1,-170.9,-8.8,2.2,2.3,7.5
2018-05-31,2018.4123,-8.4,-173.6,-9.6,2.0,2.0,6.5
2018-06-01,2018.4151,-8.3,-172.8,-8.2,2.0,2.0,6.5
2018-06-02,2018.4178,-7.9,-173.4,-6.3,1.9,1.8,6.0
2018-06-03,2018.4205,-9.2,-172.8,-5.6,2.2,2.3,7.0
2018-06-04,2018.4233,-9.9,-171.1,-3.2,2.2,2.2,7.3
2018-06-05,2018.426,-7.6,-173.0,-7.6,2.0,1.9,6.3
2018-06-06,2018.4288,-7.5,-172.0,-6.9,2.2,2.2,7.1
2018-06-07,2018.4315,-7.7,-171.0,-7.8,2.1,2.0,6.7
2018-06-08,2018.4342,-5.7,-171.5,-6.7,2.2,2.2,7.2
2018-06-09,2018.437,-7.6,-169.7,-2.7,2.0,1.9,6.5
2018-06-10,2018.4397,-9.7,-170.1,1.7,2.0,1.9,6.5
2018-06-11,2018.4425,-8.8,-168.5,-1.4,2.0,2.0,6.5
2018-06-12,2018.4452,-8.6,-169.9,-1.33,2.3,2.3,6.8
2018-06-13,2018.4479,-8.3,-168.4,-1.27,2.5,2.6,7.1
2018-06-14,2018.4507,-8.2,-168.9,-1.2,2.2,2.3,7.4
2018-06-15,2018.4534,-6.2,-169.8,-6.3,1.9,1.8,6.0
2018-06-16,2018.4562,-8.5,-167.9,-3.4,2.2,2.2,7.2
2018-06-17,2018.4589,-7.8,-167.4,2.3,2.5,2.4,8.0
2018-06-18,2018.4616,-6.7,-169.7,-1.8,2.2,2.2,6.9
2018-06-19,2018.4644,-9.1,-169.1,-3.4,3.0,3.0,10.0
2018-06-20,2018.4671,-9.3,-168.1,0.2,2.5,2.5,8.1
2018-06-21,2018.4699,-8.1,-170.1,3.6,2.3,2.2,7.5
2018-06-22,2018.4726,-7.5,-169.4,-4.1,2.3,2.2,7.4
2018-06-23,2018.4753,-7.6,-169.7,-1.6,2.2,2.3,7.2
2018-06-24,2018.4781,-7.2,-168.3,6.4,2.6,2.6,8.4
2018-06-25,2018.4808,-7.6,-170.6,-3.9,2.2,2.1,7.0
2018-06-26,2018.4836,-6.6,-169.6,1.2,2.1,2.0,6.8
2018-06-27,2018.4863,-7.5,-169.1,0.1,2.3,2.3,7.3
2018-06-28,2018.489,-8.7,-167.6,4.8,2.2,2.1,6.9
2018-06-29,2018.4918,-7.3,-167.9,1.6,2.4,2.4,7.5
2018-06-30,2018.4945,-7.9,-167.2,-5.1,2.1,2.0,6.7
2018-07-01,2018.4973,-6.9,-169.4,-7.0,2.2,2.1,7.1
2018-07-02,2018.5,-7.6,-167.0,-4.4,2.0,1.9,6.6
2018-07-03,2018.5027,-6.8,-168.8,-1.9,2.2,2.1,7.0
2018-07-04,2018.5055,-6.6,-167.4,-10.1,2.5,2.3,8.3
2018-07-05,2018.5082,-7.7,-166.8,-4.8,2.2,2.2,7.0
2018-07-06,2018.511,-6.0,-168.8,-5.9,2.4,2.3,7.8
2018-07-07,2018.5137,-5.5,-167.5,-6.3,2.3,2.2,7.4
2018-07-08,2018.5164,-6.7,-166.0,-8.4,2.1,2.1,6.7
2018-07-09,2018.5192,-8.7,-167.2,-7.3,2.2,2.0,7.0
2018-07-10,2018.5219,-7.5,-166.0,-8.2,2.4,2.2,7.6
2018-07-11,2018.5247,-7.3,-167.0,-6.0,2.4,2.3,7.7
2018-07-12,2018.5274,-5.9,-166.8,-3.0,2.2,2.0,6.9
2018-07-13,2018.5301,-7.4,-165.1,-1.9,2.2,2.1,6.8
2018-07-14,2018.5329,-7.0,-164.8,-14.0,2.5,2.3,8.2
2018-07-15,2018.5356,-9.2,-166.4,-12.5,2.2,2.1,7.3
2018-07-16,2018.5384,-10.1,-165.7,-3.7,2.2,2.0,7.0
2018-07-17,2018.5411,-8.3,-165.7,-7.4,2.4,2.3,7.9
2018-07-18,2018.5438,-8.4,-166.6,-13.8,2.5,2.4,8.1
2018-07-19,2018.5466,-8.3,-166.4,-13.4,2.7,2.6,9.0
2018-07-20,2018.5493,-7.8,-165.8,-9.4,2.5,2.3,7.9
2018-07-21,2018.5521,-7.7,-167.6,-7.7,2.2,2.0,7.2
2018-07-22,2018.5548,-8.1,-166.0,-6.3,2.1,2.0,7.0
2018-07-23,2018.5575,-9.6,-166.1,-2.4,2.1,1.9,6.6
2018-07-24,2018.5603,-9.6,-167.4,-1.5,2.4,2.2,7.5
2018-07-25,2018.563,-8.8,-167.0,-4.1,2.5,2.3,8.1
2018-07-26,2018.5658,-7.7,-164.9,-6.0,2.3,2.0,7.5
2018-07-27,2018.5685,-10.2,-164.8,-4.0,2.4,2.3,7.7
2018-07-28,2018.5712,-8.4,-164.4,-7.2,2.3,2.1,7.5
2018-07-29,2018.574,-8.2,-167.5,-6.0,2.5,2.3,8.2
2018-07-30,2018.5767,-6.3,-166.0,-8.7,2.8,2.6,9.4
2018-07-31,2018.5795,-7.8,-165.4,-4.2,2.2,2.1,6.8
2018-08-01,2018.5822,-6.5,-166.0,-10.3,2.4,2.4,7.7
2018-08-02,2018.5849,-11.4,-165.4,-1.2,2.8,2.7,8.8
2018-08-03,2018.5877,-8.7,-163.2,-1.1,2.7,2.5,8.7
2018-08-04,2018.5904,-8.0,-165.9,-10.9,3.2,3.0,10.7
2018-08-05,2018.5932,-7.9,-164.5,-4.7,2.3,2.2,7.3
2018-08-06,2018.5959,-7.6,-165.7,-7.2,2.1,2.0,6.8
2018-08-07,2018.5986,-6.2,-165.0,-12.2,2.3,2.2,7.7
2018-08-08,2018.6014,-6.7,-165.6,-6.2,2.2,2.1,7.1
2018-08-09,2018.6041,-8.2,-164.7,-8.5,2.6,2.5,8.1
2018-08-10,2018.6068,-8.7,-166.2,-3.6,2.4,2.2,7.5
2018-08-11,2018.6096,-7.9,-165.3,-5.3,2.4,2.3,7.5
2018-08-12,2018.6123,-7.0,-165.6,-6.7,2.7,2.6,8.5
2018-08-13,2018.6151,-6.2,-164.4,-7.5,2.2,2.1,6.9
2018-08-14,2018.6178,-5.4,-165.1,-11.4,2.6,2.4,8.1
2018-08-15,2018.6205,-7.8,-164.3,-13.8,2.4,2.2,7.5
2018-08-16,2018.6233,-6.7,-162.6,-11.1,2.4,2.3,7.5
2018-08-17,2018.626,-5.6,-164.7,-13.7,2.4,2.2,7.4
2018-08-18,2018.6288,-5.6,-164.0,-6.9,2.5,2.3,7.8
2018-08-19,2018.6315,-6.2,-163.5,-9.1,3.0,2.8,9.9
2018-08-20,2018.6342,-7.9,-162.1,-7.3,2.6,2.3,8.4
2018-08-21,2018.637,-6.9,-162.3,-11.6,2.3,2.2,7.3
2018-08-22,2018.6397,-6.4,-164.1,-13.1,2.4,2.2,7.3
2018-08-23,2018.6425,-7.8,-163.2,-8.5,2.1,1.9,6.7
2018-08-24,2018.6452,-7.6,-162.5,-10.1,2.2,2.0,7.0
2018-08-25,2018.6479,-8.4,-163.6,-2.4,2.5,2.3,8.1
2018-08-26,2018.6507,-7.0,-163.1,-7.8,2.4,2.2,7.5
2018-08-27,2018.6534,-7.3,-163.4,-4.5,2.2,2.0,6.9
2018-08-28,2018.6562,-8.2,-163.4,-5.3,2.6,2.4,8.4
2018-08-29,2018.6589,-5.7,-164.6,-13.6,3.1,2.8,10.2
2018-08-30,2018.6616,-5.3,-163.3,-5.4,2.1,1.9,6.7
2018-08-31,2018.6644,-6.1,-164.3,-12.1,2.4,2.2,7.9
2018-09-01,2018.6671,-7.8,-164.8,-8.0,2.4,2.2,7.8
2018-09-02,2018.6699,-5.2,-163.6,-9.4,2.4,2.3,7.6
2018-09-03,2018.6726,-5.5,-162.7,-9.5,2.4,2.3,7.6
2018-09-04,2018.6753,-5.7,-163.3,-10.0,2.1,1.9,6.4
2018-09-05,2018.6781,-5.4,-163.8,-5.3,2.3,2.1,7.1
2018-09-06,2018.6808,-4.2,-163.5,-7.7,1.9,1.8,5.8
2018-09-07,2018.6836,-6.0,-162.8,-5.5,2.0,1.8,6.1
2018-09-08,2018.6863,-7.1,-164.0,-6.6,2.2,2.1,6.7
2018-09-09,2018.689,-6.4,-163.0,-13.6,2.0,1.9,6.1
2018-09-10,2018.6918,-5.4,-163.2,-9.4,2.1,2.0,6.6
2018-09-11,2018.6945,-5.6,-163.7,-9.7,2.1,2.0,6.5
2018-09-12,2018.6973,-5.0,-163.9,-8.8,2.2,2.0,6.7
2018-09-13,2018.7,-5.7,-163.0,-12.0,2.0,1.8,6.4
2018-09-14,2018.7027,-5.2,-161.8,-15.3,2.3,2.2,7.2
2018-09-15,2018.7055,-4.9,-162.9,-13.5,2.2,2.1,7.0
2018-09-16,2018.7082,-5.8,-163.4,-10.9,2.3,2.1,7.2
2018-09-17,2018.711,-6.4,-161.9,-11.9,2.1,1.9,6.6
2018-09-18,2018.7137,-5.4,-162.6,-10.8,2.0,1.9,6.3
2018-09-19,2018.7164,-7.4,-162.8,-10.5,1.9,1.8,5.8
2018-09-20,2018.7192,-5.4,-161.6,-13.4,2.0,1.9,6.2
2018-09-21,2018.7219,-6.4,-161.8,-12.7,1.9,1.8,6.0
2018-09-22,2018.7247,-6.1,-161.8,-14.4,2.0,1.9,6.2
2018-09-23,2018.7274,-7.2,-161.6,-8.1,1.9,1.8,6.2
2018-09-24,2018.7301,-5.8,-162.2,-9.3,2.0,1.9,6.2
2018-09-25,2018.7329,-6.8,-163.4,-8.0,1.8,1.7,5.8
2018-09-26,2018.7356,-6.8,-160.7,-12.0,1.9,1.7,6.0
2018-09-27,2018.7384,-7.6,-160.5,-13.9,1.9,1.8,5.8
2018-09-28,2018.7411,-6.3,-160.7,-14.9,1.8,1.7,5.7
2018-09-29,2018.7438,-6.6,-162.3,-14.1,1.8,1.7,5.7
2018-09-30,2018.7466,-6.5,-161.8,-17.6,1.9,1.8,5.9
2018-10-01,2018.7493,-8.2,-160.8,-15.4,1.9,1.8,5.9
2018-10-02,2018.7521,-6.9,-161.9,-14.6,1.9,1.8,5.9
2018-10-03,2018.7548,-7.5,-162.6,-14.6,1.9,1.9,6.0
2018-10-04,2018.7575,-7.5,-161.4,-15.1,1.9,1.8,5.9
2018-10-05,2018.7603,-5.9,-160.2,-16.0,1.9,1.8,5.8
2018-10-06,2018.763,-6.7,-160.3,-14.6,1.7,1.6,5.3
2018-10-07,2018.7658,-7.3,-162.1,-18.5,1.9,1.8,5.8
2018-10-08,2018.7685,-6.5,-160.4,-17.1,1.7,1.6,5.5
2018-10-09,2018.7712,-7.7,-159.3,-13.6,1.7,1.6,5.5
2018-10-10,2018.774,-6.4,-159.0,-12.1,1.8,1.7,5.6
2018-10-11,2018.7767,-8.1,-159.1,-8.8,1.8,1.7,5.5
2018-10-12,2018.7795,-7.8,-158.8,-8.9,1.8,1.8,5.7
2018-10-13,2018.7822,-8.0,-158.5,-10.0,1.9,1.9,5.9
2018-10-14,2018.7849,-6.1,-159.1,-9.8,1.9,1.9,5.9
2018-10-15,2018.7877,-6.7,-158.1,-9.2,1.9,1.9,5.9
2018-10-16,2018.7904,-6.9,-157.5,-7.4,1.9,1.9,6.1
2018-10-17,2018.7932,-8.1,-159.9,-5.9,1.9,1.8,6.0
2018-10-18,2018.7959,-7.6,-158.7,-6.3,1.9,1.8,6.0
2018-10-19,2018.7986,-7.0,-158.4,-8.9,1.9,1.9,6.1
2018-10-20,2018.8014,-7.3,-159.0,-11.9,1.9,1.9,6.1
2018-10-21,2018.8041,-8.1,-156.6,-10.4,1.8,1.8,5.6
2018-10-22,2018.8068,-7.8,-158.7,-8.9,1.9,1.8,5.8
2018-10-23,2018.8096,-8.3,-159.2,-6.2,1.9,1.9,6.0
2018-10-24,2018.8123,-7.6,-158.1,-9.5,1.9,1.8,5.8
2018-10-25,2018.8151,-6.8,-159.0,-12.9,1.8,1.8,5.8
2018-10-26,2018.8178,-7.3,-158.5,-9.3,1.9,1.8,5.9
2018-10-27,2018.8205,-8.1,-159.1,-7.6,1.9,2.0,6.1
2018-10-28,2018.8233,-7.0,-159.1,-11.5,1.8,1.8,5.7
2018-10-29,2018.826,-7.9,-159.5,-12.4,1.9,1.8,6.0
2018-10-30,2018.8288,-7.9,-158.6,-10.6,1.8,1.7,5.7
2018-10-31,2018.8315,-7.5,-158.6,-7.7,1.8,1.7,5.6
2018-11-01,2018.8342,-7.8,-158.5,-4.3,1.8,1.8,5.8
2018-11-02,2018.837,-7.0,-158.2,-6.1,1.8,1.7,5.7
2018-11-03,2018.8397,-6.4,-158.6,-8.9,1.9,1.9,6.0
2018-11-04,2018.8425,-6.5,-158.2,-9.7,1.9,1.9,5.9
2018-11-05,2018.8452,-6.9,-157.3,-9.2,1.8,1.8,5.7
2018-11-06,2018.8479,-6.8,-158.0,-14.4,2.0,1.9,6.3
2018-11-07,2018.8507,-7.7,-158.5,-9.4,1.8,1.8,5.6
2018-11-08,2018.8534,-7.9,-157.3,-5.1,2.0,2.1,6.4
2018-11-09,2018.8562,-8.5,-157.3,-6.1,1.8,1.7,5.8
2018-11-10,2018.8589,-8.9,-156.8,-7.6,1.8,1.7,5.7
2018-11-11,2018.8616,-7.8,-157.2,-10.6,1.9,1.8,5.8
2018-11-12,2018.8644,-7.6,-157.7,-6.6,1.9,1.8,5.8
2018-11-13,2018.8671,-7.3,-157.5,-8.8,1.8,1.8,5.8
2018-11-14,2018.8699,-6.5,-156.1,-10.4,2.1,2.0,5.9
2018-11-15,2018.8726,-7.4,-158.1,-12.0,2.1,2.0,6.0
2018-11-16,2018.8753,-6.0,-157.0,-13.6,1.9,1.9,6.1
2018-11-17,2018.8781,-8.6,-155.8,-11.3,1.9,1.8,5.8
2018-11-18,2018.8808,-7.6,-156.5,-11.8,2.0,2.0,6.5
2018-11-19,2018.8836,-7.3,-155.6,-9.6,2.0,1.9,6.1
2018-11-20,2018.8863,-8.0,-155.2,-10.5,1.9,1.9,6.2
2018-11-21,2018.889,-8.0,-155.5,-9.1,1.9,1.9,6.1
2018-11-22,2018.8918,-8.8,-154.8,-4.5,1.8,1.7,5.5
2018-11-23,2018.8945,-9.0,-155.8,-8.1,2.0,2.1,6.3
2018-11-24,2018.8973,-7.8,-156.4,-6.0,1.9,1.9,6.0
